Year,Month,Day,MJD,UT1R-TAI
1979,12,31,44238.0,-18.27650581872116
1980,1,1,44239.0,-18.27894442903088
1980,1,2,44240.0,-18.281399392062195
1980,1,3,44241.0,-18.283859213512457
1980,1,4,44242.0,-18.286344519419906
1980,1,5,44243.0,-18.28883241558103
1980,1,6,44244.0,-18.29132945262146
1980,1,7,44245.0,-18.29385182398487
1980,1,8,44246.0,-18.296377298910024
1980,1,9,44247.0,-18.298914434034987
1980,1,10,44248.0,-18.301461395443877
1980,1,11,44249.0,-18.30400960351465
1980,1,12,44250.0,-18.306580491569925
1980,1,13,44251.0,-18.309157141010008
1980,1,14,44252.0,-18.31174224422041
1980,1,15,44253.0,-18.314347559412568
1980,1,16,44254.0,-18.316975365440012
1980,1,17,44255.0,-18.31960220308754
1980,1,18,44256.0,-18.322220741334213
1980,1,19,44257.0,-18.32481567560682
1980,1,20,44258.0,-18.327390365438536
1980,1,21,44259.0,-18.329936973944204
1980,1,22,44260.0,-18.332450727452276
1980,1,23,44261.0,-18.334930494090763
1980,1,24,44262.0,-18.33739683977644
1980,1,25,44263.0,-18.33982152634386
1980,1,26,44264.0,-18.342217546688687
1980,1,27,44265.0,-18.34457804382659
1980,1,28,44266.0,-18.346905707824696
1980,1,29,44267.0,-18.349214458851304
1980,1,30,44268.0,-18.351488103955543
1980,1,31,44269.0,-18.35374029459332
1980,2,1,44270.0,-18.355953563939735
1980,2,2,44271.0,-18.35813412497684
1980,2,3,44272.0,-18.360306454880952
1980,2,4,44273.0,-18.36245297978261
1980,2,5,44274.0,-18.36458609110379
1980,2,6,44275.0,-18.366687948765605
1980,2,7,44276.0,-18.368758256478056
1980,2,8,44277.0,-18.370788996920247
1980,2,9,44278.0,-18.37276364017921
1980,2,10,44279.0,-18.374731463396653
1980,2,11,44280.0,-18.376688775941926
1980,2,12,44281.0,-18.378676706062574
1980,2,13,44282.0,-18.380696525699406
1980,2,14,44283.0,-18.38279456100923
1980,2,15,44284.0,-18.384949860903504
1980,2,16,44285.0,-18.387157676089245
1980,2,17,44286.0,-18.389426205209315
1980,2,18,44287.0,-18.391753697083235
1980,2,19,44288.0,-18.394117332039087
1980,2,20,44289.0,-18.396519210871446
1980,2,21,44290.0,-18.398967320408513
1980,2,22,44291.0,-18.401466145040462
1980,2,23,44292.0,-18.403990489051722
1980,2,24,44293.0,-18.40650377768082
1980,2,25,44294.0,-18.40898801689758
1980,2,26,44295.0,-18.411435376447297
1980,2,27,44296.0,-18.413826053875333
1980,2,28,44297.0,-18.416161501044144
1980,2,29,44298.0,-18.418435401698613
1980,3,1,44299.0,-18.420647562741795
1980,3,2,44300.0,-18.422805602022542
1980,3,3,44301.0,-18.42490592021111
1980,3,4,44302.0,-18.42694677944918
1980,3,5,44303.0,-18.42895015785517
1980,3,6,44304.0,-18.430914833546662
1980,3,7,44305.0,-18.432865579251978
1980,3,8,44306.0,-18.434834655044153
1980,3,9,44307.0,-18.436808148743935
1980,3,10,44308.0,-18.438801595675063
1980,3,11,44309.0,-18.440822703650262
1980,3,12,44310.0,-18.442868463886448
1980,3,13,44311.0,-18.444934519033843
1980,3,14,44312.0,-18.44704082762943
1980,3,15,44313.0,-18.449165102898377
1980,3,16,44314.0,-18.451311124899128
1980,3,17,44315.0,-18.453499999149273
1980,3,18,44316.0,-18.455721271387237
1980,3,19,44317.0,-18.457974361032484
1980,3,20,44318.0,-18.460252324024644
1980,3,21,44319.0,-18.462567771703544
1980,3,22,44320.0,-18.46491618604217
1980,3,23,44321.0,-18.46732189723338
1980,3,24,44322.0,-18.469754343431756
1980,3,25,44323.0,-18.47223692513804
1980,3,26,44324.0,-18.474749062865733
1980,3,27,44325.0,-18.477297603936222
1980,3,28,44326.0,-18.47986302252849
1980,3,29,44327.0,-18.48243704486815
1980,3,30,44328.0,-18.485011714267017
1980,3,31,44329.0,-18.48758067431511
1980,4,1,44330.0,-18.490137884685865
1980,4,2,44331.0,-18.49268411661076
1980,4,3,44332.0,-18.49521074513055
1980,4,4,44333.0,-18.497719777783164
1980,4,5,44334.0,-18.500205500836493
1980,4,6,44335.0,-18.502649838094538
1980,4,7,44336.0,-18.505064771111442
1980,4,8,44337.0,-18.507461910863274
1980,4,9,44338.0,-18.50982557993445
1980,4,10,44339.0,-18.512176509938936
1980,4,11,44340.0,-18.51449979702021
1980,4,12,44341.0,-18.51681305591736
1980,4,13,44342.0,-18.519115246997064
1980,4,14,44343.0,-18.52140116306249
1980,4,15,44344.0,-18.523696179858888
1980,4,16,44345.0,-18.526008867552893
1980,4,17,44346.0,-18.528362838250484
1980,4,18,44347.0,-18.530735256315992
1980,4,19,44348.0,-18.533145105490085
1980,4,20,44349.0,-18.535576741173717
1980,4,21,44350.0,-18.538042664378075
1980,4,22,44351.0,-18.540551139313205
1980,4,23,44352.0,-18.54309402386919
1980,4,24,44353.0,-18.545654589273873
1980,4,25,44354.0,-18.548221036019843
1980,4,26,44355.0,-18.550791422402025
1980,4,27,44356.0,-18.553352251679353
1980,4,28,44357.0,-18.555894913146282
1980,4,29,44358.0,-18.55839831955296
1980,4,30,44359.0,-18.560852418423615
1980,5,1,44360.0,-18.563283150215806
1980,5,2,44361.0,-18.565691742255815
1980,5,3,44362.0,-18.568099647794742
1980,5,4,44363.0,-18.570502556036246
1980,5,5,44364.0,-18.572907394297506
1980,5,6,44365.0,-18.57530382071969
1980,5,7,44366.0,-18.577698829974405
1980,5,8,44367.0,-18.58008146173663
1980,5,9,44368.0,-18.582454677843327
1980,5,10,44369.0,-18.58482850539144
1980,5,11,44370.0,-18.587189831240863
1980,5,12,44371.0,-18.589549493820932
1980,5,13,44372.0,-18.591907156864075
1980,5,14,44373.0,-18.594265536455765
1980,5,15,44374.0,-18.596629462326973
1980,5,16,44375.0,-18.59901275123459
1980,5,17,44376.0,-18.601416846978353
1980,5,18,44377.0,-18.60383252327067
1980,5,19,44378.0,-18.60625361535903
1980,5,20,44379.0,-18.608685420031367
1980,5,21,44380.0,-18.611120272873684
1980,5,22,44381.0,-18.613559699568736
1980,5,23,44382.0,-18.61599218016341
1980,5,24,44383.0,-18.618404538604285
1980,5,25,44384.0,-18.62076888681167
1980,5,26,44385.0,-18.623089670120667
1980,5,27,44386.0,-18.625351930562946
1980,5,28,44387.0,-18.62756618647816
1980,5,29,44388.0,-18.629744991734196
1980,5,30,44389.0,-18.63189340097858
1980,5,31,44390.0,-18.634011741333705
1980,6,1,44391.0,-18.636089716053306
1980,6,2,44392.0,-18.638148887690956
1980,6,3,44393.0,-18.64017596714776
1980,6,4,44394.0,-18.64217726495428
1980,6,5,44395.0,-18.644149616908912
1980,6,6,44396.0,-18.646097616597473
1980,6,7,44397.0,-18.648031454605412
1980,6,8,44398.0,-18.649939754861233
1980,6,9,44399.0,-18.651862471451327
1980,6,10,44400.0,-18.653811760017287
1980,6,11,44401.0,-18.655781858724687
1980,6,12,44402.0,-18.657763698902485
1980,6,13,44403.0,-18.659764835928815
1980,6,14,44404.0,-18.66179294443944
1980,6,15,44405.0,-18.663840788749503
1980,6,16,44406.0,-18.66591613276511
1980,6,17,44407.0,-18.668000655421537
1980,6,18,44408.0,-18.67008620988853
1980,6,19,44409.0,-18.67217328346638
1980,6,20,44410.0,-18.674237435839935
1980,6,21,44411.0,-18.676286113972672
1980,6,22,44412.0,-18.67830780050269
1980,6,23,44413.0,-18.68030550334454
1980,6,24,44414.0,-18.682269939954033
1980,6,25,44415.0,-18.684224172969447
1980,6,26,44416.0,-18.686151103552575
1980,6,27,44417.0,-18.68804342475311
1980,6,28,44418.0,-18.689910685678424
1980,6,29,44419.0,-18.691744255890196
1980,6,30,44420.0,-18.693540472543916
1980,7,1,44421.0,-18.695298008456987
1980,7,2,44422.0,-18.69701162248309
1980,7,3,44423.0,-18.698699368821686
1980,7,4,44424.0,-18.700348490811116
1980,7,5,44425.0,-18.7019663118237
1980,7,6,44426.0,-18.70357070943179
1980,7,7,44427.0,-18.705158190295073
1980,7,8,44428.0,-18.70673971570102
1980,7,9,44429.0,-18.708337206064133
1980,7,10,44430.0,-18.70995627181869
1980,7,11,44431.0,-18.711576955469074
1980,7,12,44432.0,-18.71322224979754
1980,7,13,44433.0,-18.714884249260948
1980,7,14,44434.0,-18.716546677132254
1980,7,15,44435.0,-18.71822933896705
1980,7,16,44436.0,-18.719908295600643
1980,7,17,44437.0,-18.721591099643838
1980,7,18,44438.0,-18.72327306872901
1980,7,19,44439.0,-18.724956440920717
1980,7,20,44440.0,-18.726636727116905
1980,7,21,44441.0,-18.72832101047404
1980,7,22,44442.0,-18.729998853248482
1980,7,23,44443.0,-18.731675493208105
1980,7,24,44444.0,-18.73336244320171
1980,7,25,44445.0,-18.73505867494154
1980,7,26,44446.0,-18.736748962950152
1980,7,27,44447.0,-18.738447799430347
1980,7,28,44448.0,-18.74013484209221
1980,7,29,44449.0,-18.74180830599772
1980,7,30,44450.0,-18.743443124675082
1980,7,31,44451.0,-18.74503319926419
1980,8,1,44452.0,-18.74658062484442
1980,8,2,44453.0,-18.74808307849638
1980,8,3,44454.0,-18.749543362257103
1980,8,4,44455.0,-18.750972620325822
1980,8,5,44456.0,-18.752382731795137
1980,8,6,44457.0,-18.753791811547426
1980,8,7,44458.0,-18.755189115167376
1980,8,8,44459.0,-18.7566208715302
1980,8,9,44460.0,-18.75806189911925
1980,8,10,44461.0,-18.75953432652373
1980,8,11,44462.0,-18.76101764976949
1980,8,12,44463.0,-18.76251402816528
1980,8,13,44464.0,-18.764034222944044
1980,8,14,44465.0,-18.765573547194922
1980,8,15,44466.0,-18.76714204059401
1980,8,16,44467.0,-18.76872832036281
1980,8,17,44468.0,-18.7703447894632
1980,8,18,44469.0,-18.771972110003915
1980,8,19,44470.0,-18.77363685765599
1980,8,20,44471.0,-18.77532888335111
1980,8,21,44472.0,-18.777071546338263
1980,8,22,44473.0,-18.77883680198708
1980,8,23,44474.0,-18.78063382031273
1980,8,24,44475.0,-18.782458332950448
1980,8,25,44476.0,-18.784288754626758
1980,8,26,44477.0,-18.786135121852887
1980,8,27,44478.0,-18.787967505155102
1980,8,28,44479.0,-18.789788083502557
1980,8,29,44480.0,-18.791594425899465
1980,8,30,44481.0,-18.793377857715043
1980,8,31,44482.0,-18.795161121459408
1980,9,1,44483.0,-18.79693644892453
1980,9,2,44484.0,-18.79872790727271
1980,9,3,44485.0,-18.80053046891574
1980,9,4,44486.0,-18.8023552177595
1980,9,5,44487.0,-18.804215797577065
1980,9,6,44488.0,-18.80610986185665
1980,9,7,44489.0,-18.808045217753765
1980,9,8,44490.0,-18.810009264001373
1980,9,9,44491.0,-18.812011539243333
1980,9,10,44492.0,-18.81403464163171
1980,9,11,44493.0,-18.816079762619143
1980,9,12,44494.0,-18.81815429767282
1980,9,13,44495.0,-18.82025403926845
1980,9,14,44496.0,-18.822385899467843
1980,9,15,44497.0,-18.8245267943498
1980,9,16,44498.0,-18.826679090927414
1980,9,17,44499.0,-18.82885654980144
1980,9,18,44500.0,-18.83102719597596
1980,9,19,44501.0,-18.833203946864934
1980,9,20,44502.0,-18.835365939991522
1980,9,21,44503.0,-18.83751950277435
1980,9,22,44504.0,-18.839638754757942
1980,9,23,44505.0,-18.841745598569382
1980,9,24,44506.0,-18.843823099356765
1980,9,25,44507.0,-18.8458818849838
1980,9,26,44508.0,-18.847940700651364
1980,9,27,44509.0,-18.850002852844586
1980,9,28,44510.0,-18.852062129434895
1980,9,29,44511.0,-18.854129670761253
1980,9,30,44512.0,-18.856222173545238
1980,10,1,44513.0,-18.85832293582963
1980,10,2,44514.0,-18.860431498121248
1980,10,3,44515.0,-18.86256095209465
1980,10,4,44516.0,-18.86470626069993
1980,10,5,44517.0,-18.866847425460346
1980,10,6,44518.0,-18.86901078632258
1980,10,7,44519.0,-18.871183456417825
1980,10,8,44520.0,-18.873375341921733
1980,10,9,44521.0,-18.8755808951785
1980,10,10,44522.0,-18.877803116005786
1980,10,11,44523.0,-18.880046280438954
1980,10,12,44524.0,-18.88229964874066
1980,10,13,44525.0,-18.884589771403572
1980,10,14,44526.0,-18.88690976958606
1980,10,15,44527.0,-18.889246754060586
1980,10,16,44528.0,-18.89160698984764
1980,10,17,44529.0,-18.893968619367328
1980,10,18,44530.0,-18.896347263444206
1980,10,19,44531.0,-18.898739627741353
1980,10,20,44532.0,-18.901132435369707
1980,10,21,44533.0,-18.903534865912604
1980,10,22,44534.0,-18.905950131366534
1980,10,23,44535.0,-18.908375062590547
1980,10,24,44536.0,-18.91079438615101
1980,10,25,44537.0,-18.913223260225195
1980,10,26,44538.0,-18.915655960511398
1980,10,27,44539.0,-18.918097222233104
1980,10,28,44540.0,-18.92054760868019
1980,10,29,44541.0,-18.92299114690219
1980,10,30,44542.0,-18.925448646842433
1980,10,31,44543.0,-18.927909787566307
1980,11,1,44544.0,-18.93036907857811
1980,11,2,44545.0,-18.93281638241954
1980,11,3,44546.0,-18.935247125622965
1980,11,4,44547.0,-18.93768103361635
1980,11,5,44548.0,-18.940082823250478
1980,11,6,44549.0,-18.94246642464411
1980,11,7,44550.0,-18.94482819014586
1980,11,8,44551.0,-18.947165636787787
1980,11,9,44552.0,-18.949501646361437
1980,11,10,44553.0,-18.951825349681158
1980,11,11,44554.0,-18.95415324191745
1980,11,12,44555.0,-18.95648555393305
1980,11,13,44556.0,-18.958820525902887
1980,11,14,44557.0,-18.96114641825684
1980,11,15,44558.0,-18.963488059253173
1980,11,16,44559.0,-18.965843455535843
1980,11,17,44560.0,-18.96821062534266
1980,11,18,44561.0,-18.970595926989635
1980,11,19,44562.0,-18.973006399573464
1980,11,20,44563.0,-18.975463921955726
1980,11,21,44564.0,-18.977929973858185
1980,11,22,44565.0,-18.980428855482362
1980,11,23,44566.0,-18.982954003457778
1980,11,24,44567.0,-18.985499055348637
1980,11,25,44568.0,-18.988035443159777
1980,11,26,44569.0,-18.99055530255522
1980,11,27,44570.0,-18.993076828971123
1980,11,28,44571.0,-18.99557099475515
1980,11,29,44572.0,-18.998051379101266
1980,11,30,44573.0,-19.00049446504828
1980,12,1,44574.0,-19.002898312444568
1980,12,2,44575.0,-19.005281928934828
1980,12,3,44576.0,-19.007630388108968
1980,12,4,44577.0,-19.00997021738961
1980,12,5,44578.0,-19.012319810363344
1980,12,6,44579.0,-19.014673591345176
1980,12,7,44580.0,-19.017052877728965
1980,12,8,44581.0,-19.01945343968853
1980,12,9,44582.0,-19.02189288776861
1980,12,10,44583.0,-19.02436302069203
1980,12,11,44584.0,-19.026861421482394
1980,12,12,44585.0,-19.029385576610544
1980,12,13,44586.0,-19.03193053844915
1980,12,14,44587.0,-19.034482381805578
1980,12,15,44588.0,-19.037039235558304
1980,12,16,44589.0,-19.039589886279796
1980,12,17,44590.0,-19.042120241877097
1980,12,18,44591.0,-19.044615083370115
1980,12,19,44592.0,-19.0470767604778
1980,12,20,44593.0,-19.049519168806594
1980,12,21,44594.0,-19.051913285262685
1980,12,22,44595.0,-19.054294459610272
1980,12,23,44596.0,-19.056653714651944
1980,12,24,44597.0,-19.05901078701567
1980,12,25,44598.0,-19.06136268395917
1980,12,26,44599.0,-19.063697775868388
1980,12,27,44600.0,-19.066043813632938
1980,12,28,44601.0,-19.0683839650108
1980,12,29,44602.0,-19.07072860341449
1980,12,30,44603.0,-19.07307543378358
1980,12,31,44604.0,-19.075454337578364
1981,1,1,44605.0,-19.077855397995272
1981,1,2,44606.0,-19.080264365554612
1981,1,3,44607.0,-19.082693723153522
1981,1,4,44608.0,-19.085136055106677
1981,1,5,44609.0,-19.08758199328406
1981,1,6,44610.0,-19.090033576399517
1981,1,7,44611.0,-19.0924879289207
1981,1,8,44612.0,-19.094944757282178
1981,1,9,44613.0,-19.097395936264512
1981,1,10,44614.0,-19.099841912255847
1981,1,11,44615.0,-19.102266561244928
1981,1,12,44616.0,-19.10468911927194
1981,1,13,44617.0,-19.10709589194295
1981,1,14,44618.0,-19.109482413227646
1981,1,15,44619.0,-19.111866424089662
1981,1,16,44620.0,-19.11424497611971
1981,1,17,44621.0,-19.11662865241342
1981,1,18,44622.0,-19.1190144970731
1981,1,19,44623.0,-19.121402443785858
1981,1,20,44624.0,-19.123803256292867
1981,1,21,44625.0,-19.126206044775547
1981,1,22,44626.0,-19.12860728137489
1981,1,23,44627.0,-19.131013089489855
1981,1,24,44628.0,-19.13337437909777
1981,1,25,44629.0,-19.13569266988964
1981,1,26,44630.0,-19.13796045775595
1981,1,27,44631.0,-19.14017396786054
1981,1,28,44632.0,-19.14233846694119
1981,1,29,44633.0,-19.144433920141193
1981,1,30,44634.0,-19.146465766056984
1981,1,31,44635.0,-19.148444062287098
1981,2,1,44636.0,-19.150395913347637
1981,2,2,44637.0,-19.152318318277747
1981,2,3,44638.0,-19.154214155235216
1981,2,4,44639.0,-19.156075472874594
1981,2,5,44640.0,-19.15796610712197
1981,2,6,44641.0,-19.159917417534185
1981,2,7,44642.0,-19.161916424051228
1981,2,8,44643.0,-19.163971632031554
1981,2,9,44644.0,-19.166071614716817
1981,2,10,44645.0,-19.168225454169033
1981,2,11,44646.0,-19.170449485111863
1981,2,12,44647.0,-19.1726924765614
1981,2,13,44648.0,-19.174970425480222
1981,2,14,44649.0,-19.17727553286447
1981,2,15,44650.0,-19.17959345926546
1981,2,16,44651.0,-19.181884215214335
1981,2,17,44652.0,-19.184157203845235
1981,2,18,44653.0,-19.186381649875408
1981,2,19,44654.0,-19.188541853415316
1981,2,20,44655.0,-19.190625790079856
1981,2,21,44656.0,-19.192632559957996
1981,2,22,44657.0,-19.194607014607936
1981,2,23,44658.0,-19.196561077336057
1981,2,24,44659.0,-19.19852409477107
1981,2,25,44660.0,-19.200522617326417
1981,2,26,44661.0,-19.202603890976004
1981,2,27,44662.0,-19.20477717337122
1981,2,28,44663.0,-19.207052099483445
1981,3,1,44664.0,-19.20941365568482
1981,3,2,44665.0,-19.211857518439345
1981,3,3,44666.0,-19.214354474239737
1981,3,4,44667.0,-19.21690357368267
1981,3,5,44668.0,-19.219477440482873
1981,3,6,44669.0,-19.22206488900767
1981,3,7,44670.0,-19.224650070187714
1981,3,8,44671.0,-19.22724701515248
1981,3,9,44672.0,-19.229851009122203
1981,3,10,44673.0,-19.232455561518446
1981,3,11,44674.0,-19.235064584701043
1981,3,12,44675.0,-19.237689489528567
1981,3,13,44676.0,-19.240338071578226
1981,3,14,44677.0,-19.242970750807054
1981,3,15,44678.0,-19.24555001429722
1981,3,16,44679.0,-19.248087817342814
1981,3,17,44680.0,-19.250582932757908
1981,3,18,44681.0,-19.253008797041964
1981,3,19,44682.0,-19.255395943838543
1981,3,20,44683.0,-19.25772023727711
1981,3,21,44684.0,-19.259990111037872
1981,3,22,44685.0,-19.26221377829294
1981,3,23,44686.0,-19.264401787730307
1981,3,24,44687.0,-19.266557124703667
1981,3,25,44688.0,-19.26868176772953
1981,3,26,44689.0,-19.270802413342196
1981,3,27,44690.0,-19.272920543860835
1981,3,28,44691.0,-19.275035926332226
1981,3,29,44692.0,-19.277175982812636
1981,3,30,44693.0,-19.279351718973324
1981,3,31,44694.0,-19.281545853194665
1981,4,1,44695.0,-19.28377468314516
1981,4,2,44696.0,-19.28601274260328
1981,4,3,44697.0,-19.288277354251722
1981,4,4,44698.0,-19.290565737548036
1981,4,5,44699.0,-19.292888662863472
1981,4,6,44700.0,-19.29524599983213
1981,4,7,44701.0,-19.297640923298825
1981,4,8,44702.0,-19.30006788600328
1981,4,9,44703.0,-19.30254264266386
1981,4,10,44704.0,-19.305053607599334
1981,4,11,44705.0,-19.307619159721156
1981,4,12,44706.0,-19.310205726184197
1981,4,13,44707.0,-19.31283562018857
1981,4,14,44708.0,-19.315474963253195
1981,4,15,44709.0,-19.318129318210453
1981,4,16,44710.0,-19.320797324075926
1981,4,17,44711.0,-19.323464851408982
1981,4,18,44712.0,-19.326131221969806
1981,4,19,44713.0,-19.328796260327245
1981,4,20,44714.0,-19.331464224744575
1981,4,21,44715.0,-19.334123952667994
1981,4,22,44716.0,-19.336779719887183
1981,4,23,44717.0,-19.33943869875054
1981,4,24,44718.0,-19.342098974283015
1981,4,25,44719.0,-19.344755119756456
1981,4,26,44720.0,-19.347404015900057
1981,4,27,44721.0,-19.35005466811428
1981,4,28,44722.0,-19.352685841188983
1981,4,29,44723.0,-19.355288560638677
1981,4,30,44724.0,-19.357862678356984
1981,5,1,44725.0,-19.360395198682582
1981,5,2,44726.0,-19.362884611448532
1981,5,3,44727.0,-19.36534018164123
1981,5,4,44728.0,-19.3677634412114
1981,5,5,44729.0,-19.370151611182337
1981,5,6,44730.0,-19.372495449864633
1981,5,7,44731.0,-19.374820859748283
1981,5,8,44732.0,-19.37714743169827
1981,5,9,44733.0,-19.37947883420925
1981,5,10,44734.0,-19.381814820706783
1981,5,11,44735.0,-19.384181364827747
1981,5,12,44736.0,-19.386556656902503
1981,5,13,44737.0,-19.388937886888744
1981,5,14,44738.0,-19.391339044448845
1981,5,15,44739.0,-19.39375011288583
1981,5,16,44740.0,-19.39618170978097
