Year,Month,Day,MJD,UT1R-TAI,LOD
2002,8,7,52493,-32.07553346,-0.0006685
2002,8,8,52494,-32.07530042,-0.0004799
2002,8,9,52495,-32.07510198,-0.0001988
2002,8,10,52496,-32.07493647,0.0001136
2002,8,11,52497,-32.07480442,0.0003859
2002,8,12,52498,-32.0747086,0.0005533
2002,8,13,52499,-32.07464991,0.0005805
2002,8,14,52500,-32.07462509,0.0004731
2002,8,15,52501,-32.07462395,0.0002698
2002,8,16,52502,-32.07463489,3.01e-05
2002,8,17,52503,-32.07464961,-0.0001857
2002,8,18,52504,-32.07466896,-0.0003314
2002,8,19,52505,-32.07469934,-0.0003849
2002,8,20,52506,-32.07475001,-0.0003476
2002,8,21,52507,-32.07482743,-0.0002412
2002,8,22,52508,-32.07492761,-0.0001011
2002,8,23,52509,-32.07503699,3.94e-05
2002,8,24,52510,-32.07514042,0.0001593
2002,8,25,52511,-32.07523204,0.0002487
2002,8,26,52512,-32.07531625,0.0003006
2002,8,27,52513,-32.07540207,0.0003078
2002,8,28,52514,-32.07549454,0.0002661
2002,8,29,52515,-32.07559361,0.0001809
2002,8,30,52516,-32.07569676,6.64e-05
2002,8,31,52517,-32.07580162,-5.89E-05
2002,9,1,52518,-32.07590438,-0.0001748
2002,9,2,52519,-32.07599874,-0.0002541
2002,9,3,52520,-32.07607886,-0.0002602
2002,9,4,52521,-32.07614549,-0.0001569
2002,9,5,52522,-32.07620866,6.97e-05
2002,9,6,52523,-32.0762904,0.0003921
2002,9,7,52524,-32.07641372,0.000729
2002,9,8,52525,-32.0765783,0.0009693
2002,9,9,52526,-32.076761,0.0010341
2002,9,10,52527,-32.07693519,0.0009163
2002,9,11,52528,-32.07709168,0.0006828
2002,9,12,52529,-32.07726517,0.0004377
2002,9,13,52530,-32.07749368,0.000233
2002,9,14,52531,-32.07776821,7.35e-05
2002,9,15,52532,-32.07805702,-2.52E-05
2002,9,16,52533,-32.07834012,-5.00E-05
2002,9,17,52534,-32.0786005,-1.49E-05
2002,9,18,52535,-32.07883168,6.71e-05
2002,9,19,52536,-32.0790354,0.000176
2002,9,20,52537,-32.07921811,0.0002898
2002,9,21,52538,-32.0793861,0.0003854
2002,9,22,52539,-32.079545,0.0004435
2002,9,23,52540,-32.07969809,0.0004503
2002,9,24,52541,-32.07984584,0.0004019
2002,9,25,52542,-32.07998971,0.0003072
2002,9,26,52543,-32.08013337,0.0001853
2002,9,27,52544,-32.080285,6.13e-05
2002,9,28,52545,-32.08045432,-4.45E-05
2002,9,29,52546,-32.0806423,-0.0001181
2002,9,30,52547,-32.08083996,-0.00014
2002,10,1,52548,-32.08103559,-8.31E-05
2002,10,2,52549,-32.08122029,7.44e-05
2002,10,3,52550,-32.08139536,0.0003321
2002,10,4,52551,-32.08157194,0.0006477
2002,10,5,52552,-32.08176477,0.0009416
2002,10,6,52553,-32.08198478,0.0011254
2002,10,7,52554,-32.08223658,0.0011431
2002,10,8,52555,-32.08252095,0.0009976
2002,10,9,52556,-32.08283669,0.0007445
2002,10,10,52557,-32.08317963,0.0004672
2002,10,11,52558,-32.08355089,0.0002498
2002,10,12,52559,-32.08396409,0.0001424
2002,10,13,52560,-32.08442388,0.0001366
2002,10,14,52561,-32.08491681,0.0001997
2002,10,15,52562,-32.08542585,0.0003084
2002,10,16,52563,-32.08594904,0.0004539
2002,10,17,52564,-32.08650619,0.0006161
2002,10,18,52565,-32.08708685,0.0007262
2002,10,19,52566,-32.08762674,0.0007527
2002,10,20,52567,-32.08814097,0.0007613
2002,10,21,52568,-32.0886562,0.0007467
2002,10,22,52569,-32.08921317,0.0007091
2002,10,23,52570,-32.0898143,0.0006215
2002,10,24,52571,-32.0904469,0.0004955
2002,10,25,52572,-32.09109016,0.0003564
2002,10,26,52573,-32.09173503,0.0002459
2002,10,27,52574,-32.09238427,0.0001889
2002,10,28,52575,-32.09301608,0.0001729
2002,10,29,52576,-32.09357238,0.0002212
2002,10,30,52577,-32.09409815,0.0004214
2002,10,31,52578,-32.0946281,0.0007047
2002,11,1,52579,-32.09514994,0.0009808
2002,11,2,52580,-32.09566472,0.001193
2002,11,3,52581,-32.09617648,0.0012715
2002,11,4,52582,-32.09668479,0.001184
2002,11,5,52583,-32.09719542,0.0009634
2002,11,6,52584,-32.09772176,0.0006894
2002,11,7,52585,-32.09829045,0.0004482
2002,11,8,52586,-32.09889984,0.0002655
2002,11,9,52587,-32.09950076,0.0001381
2002,11,10,52588,-32.10005102,8.69e-05
2002,11,11,52589,-32.10055239,0.0001291
2002,11,12,52590,-32.10104044,0.0002517
2002,11,13,52591,-32.10155226,0.0004231
2002,11,14,52592,-32.10213302,0.0005744
2002,11,15,52593,-32.10267081,0.0006011
2002,11,16,52594,-32.10319091,0.000638
2002,11,17,52595,-32.103742,0.000652
2002,11,18,52596,-32.10430637,0.0005822
2002,11,19,52597,-32.10486145,0.0004504
2002,11,20,52598,-32.10540564,0.000307
2002,11,21,52599,-32.10598418,0.0002087
2002,11,22,52600,-32.1066333,0.0001566
2002,11,23,52601,-32.10735202,0.0001452
2002,11,24,52602,-32.10812569,0.0001941
2002,11,25,52603,-32.10894557,0.0003231
2002,11,26,52604,-32.1098032,0.000528
2002,11,27,52605,-32.1106868,0.0007832
2002,11,28,52606,-32.1115769,0.0010442
2002,11,29,52607,-32.11246111,0.001265
2002,11,30,52608,-32.1133402,0.0013972
2002,12,1,52609,-32.11422458,0.0014036
2002,12,2,52610,-32.11512671,0.0012763
2002,12,3,52611,-32.11604937,0.0010415
2002,12,4,52612,-32.1169772,0.00075
2002,12,5,52613,-32.11786845,0.0004688
2002,12,6,52614,-32.11871125,0.0002986
2002,12,7,52615,-32.11955463,0.0002992
2002,12,8,52616,-32.12045356,0.0004339
2002,12,9,52617,-32.12142977,0.0006265
2002,12,10,52618,-32.12247142,0.0008105
2002,12,11,52619,-32.12354314,0.0009433
2002,12,12,52620,-32.12460788,0.0010132
2002,12,13,52621,-32.12564329,0.0010271
2002,12,14,52622,-32.12664957,0.0009984
2002,12,15,52623,-32.12763951,0.0009325
2002,12,16,52624,-32.12862495,0.0008282
2002,12,17,52625,-32.12960414,0.0006814
2002,12,18,52626,-32.13055808,0.0004954
2002,12,19,52627,-32.13145492,0.0002979
2002,12,20,52628,-32.13228978,0.0001545
2002,12,21,52629,-32.13308959,0.0001163
2002,12,22,52630,-32.13388422,0.0001932
2002,12,23,52631,-32.13469078,0.0003676
2002,12,24,52632,-32.13551231,0.0006051
2002,12,25,52633,-32.13634674,0.0008578
2002,12,26,52634,-32.13717718,0.0010616
2002,12,27,52635,-32.13798122,0.001169
2002,12,28,52636,-32.13874918,0.0011624
2002,12,29,52637,-32.1394929,0.0010498
2002,12,30,52638,-32.14023259,0.0008607
2002,12,31,52639,-32.14099892,0.0006478
2003,1,1,52640,-32.14180094,0.0004532
2003,1,2,52641,-32.1426321,0.000317
2003,1,3,52642,-32.14347468,0.0002626
2003,1,4,52643,-32.14431142,0.0003069
2003,1,5,52644,-32.14515436,0.0004422
2003,1,6,52645,-32.14602888,0.0006293
2003,1,7,52646,-32.14695001,0.0008261
2003,1,8,52647,-32.14790952,0.0009092
2003,1,9,52648,-32.14880438,0.0008736
2003,1,10,52649,-32.14960589,0.0008396
2003,1,11,52650,-32.15040723,0.0008558
2003,1,12,52651,-32.15129276,0.0008564
2003,1,13,52652,-32.15225423,0.0007854
2003,1,14,52653,-32.15323536,0.0006235
2003,1,15,52654,-32.15416622,0.000429
2003,1,16,52655,-32.15503202,0.0002715
2003,1,17,52656,-32.15584966,0.0002113
2003,1,18,52657,-32.15665152,0.0002533
2003,1,19,52658,-32.15743092,0.0003569
2003,1,20,52659,-32.15813858,0.0004822
2003,1,21,52660,-32.15872576,0.0006063
2003,1,22,52661,-32.15918508,0.0007477
2003,1,23,52662,-32.15958228,0.0008622
2003,1,24,52663,-32.15996457,0.0009009
2003,1,25,52664,-32.16036319,0.0008335
2003,1,26,52665,-32.16078075,0.0006555
2003,1,27,52666,-32.16119773,0.0004112
2003,1,28,52667,-32.16160368,0.0001682
2003,1,29,52668,-32.16200555,4.44e-05
2003,1,30,52669,-32.16245535,-3.14E-05
2003,1,31,52670,-32.1628734,-5.72E-05
2003,2,1,52671,-32.16323904,1.06e-05
2003,2,2,52672,-32.16358696,0.0001676
2003,2,3,52673,-32.16396685,0.0003849
2003,2,4,52674,-32.1644256,0.0006057
2003,2,5,52675,-32.16496953,0.0007511
