Year,Month,Day,MJD,HAM_ms
2001,3,14,51982,0.05695175
2001,3,15,51983,0.05848794
2001,3,16,51984,0.06010993
2001,3,17,51985,0.06085393
2001,3,18,51986,0.06133058
2001,3,19,51987,0.06304444
2001,3,20,51988,0.06452033
2001,3,21,51989,0.06628521
2001,3,22,51990,0.06821863
2001,3,23,51991,0.06930408
2001,3,24,51992,0.07052205
2001,3,25,51993,0.07117568
2001,3,26,51994,0.07106112
2001,3,27,51995,0.07072521
2001,3,28,51996,0.07034146
2001,3,29,51997,0.07042962
2001,3,30,51998,0.07074548
2001,3,31,51999,0.07075161
2001,4,1,52000,0.07080244
2001,4,2,52001,0.07086414
2001,4,3,52002,0.07128940
2001,4,4,52003,0.07217012
2001,4,5,52004,0.07354031
2001,4,6,52005,0.07431206
2001,4,7,52006,0.07532306
2001,4,8,52007,0.07559759
2001,4,9,52008,0.07479275
2001,4,10,52009,0.07314953
2001,4,11,52010,0.07185413
2001,4,12,52011,0.07116558
2001,4,13,52012,0.07002450
2001,4,14,52013,0.06859398
2001,4,15,52014,0.06752059
2001,4,16,52015,0.06590401
2001,4,17,52016,0.06447244
2001,4,18,52017,0.06340776
2001,4,19,52018,0.06198397
2001,4,20,52019,0.06010052
2001,4,21,52020,0.05895559
2001,4,22,52021,0.05830434
2001,4,23,52022,0.05677920
2001,4,24,52023,0.05583866
2001,4,25,52024,0.05388594
2001,4,26,52025,0.05179211
2001,4,27,52026,0.04993165
2001,4,28,52027,0.04785109
2001,4,29,52028,0.04698413
2001,4,30,52029,0.04605863
2001,5,1,52030,0.04492862
2001,5,2,52031,0.04336093
2001,5,3,52032,0.04259369
2001,5,4,52033,0.04210220
2001,5,5,52034,0.04062536
2001,5,6,52035,0.03778357
2001,5,7,52036,0.03543568
2001,5,8,52037,0.03433145
2001,5,9,52038,0.03266133
2001,5,10,52039,0.03091901
2001,5,11,52040,0.02845626
2001,5,12,52041,0.02669411
2001,5,13,52042,0.02467728
2001,5,14,52043,0.02346684
2001,5,15,52044,0.02225920
2001,5,16,52045,0.02072396
2001,5,17,52046,0.01905704
2001,5,18,52047,0.01651057
2001,5,19,52048,0.01478500
2001,5,20,52049,0.01249154
2001,5,21,52050,0.01170276
2001,5,22,52051,0.01037528
2001,5,23,52052,0.00848691
2001,5,24,52053,0.00736825
2001,5,25,52054,0.00673031
2001,5,26,52055,0.00612229
2001,5,27,52056,0.00490724
2001,5,28,52057,0.00401834
2001,5,29,52058,0.00314773
2001,5,30,52059,0.00244883
2001,5,31,52060,0.00230146
2001,6,1,52061,0.00248124
2001,6,2,52062,0.00241097
2001,6,3,52063,0.00224018
2001,6,4,52064,0.00206078
2001,6,5,52065,0.00195509
2001,6,6,52066,0.00167548
2001,6,7,52067,0.00165498
2001,6,8,52068,0.00090217
2001,6,9,52069,-0.00004681
2001,6,10,52070,-0.00068120
2001,6,11,52071,-0.00095316
2001,6,12,52072,-0.00146275
2001,6,13,52073,-0.00223766
2001,6,14,52074,-0.00401716
2001,6,15,52075,-0.00534043
2001,6,16,52076,-0.00670774
2001,6,17,52077,-0.00873655
2001,6,18,52078,-0.00993463
2001,6,19,52079,-0.01104385
2001,6,20,52080,-0.01266383
2001,6,21,52081,-0.01405928
2001,6,22,52082,-0.01597375
2001,6,23,52083,-0.01780582
2001,6,24,52084,-0.02026109
2001,6,25,52085,-0.02233442
2001,6,26,52086,-0.02412110
2001,6,27,52087,-0.02532241
2001,6,28,52088,-0.02645136
2001,6,29,52089,-0.02835668
2001,6,30,52090,-0.03017495
2001,7,1,52091,-0.03279709
2001,7,2,52092,-0.03458049
2001,7,3,52093,-0.03631552
2001,7,4,52094,-0.03794519
2001,7,5,52095,-0.03988500
2001,7,6,52096,-0.04062783
2001,7,7,52097,-0.04183517
2001,7,8,52098,-0.04378795
2001,7,9,52099,-0.04522304
2001,7,10,52100,-0.04672343
2001,7,11,52101,-0.04777761
2001,7,12,52102,-0.04878365
2001,7,13,52103,-0.05011345
2001,7,14,52104,-0.05117159
2001,7,15,52105,-0.05200970
2001,7,16,52106,-0.05204041
2001,7,17,52107,-0.05275161
2001,7,18,52108,-0.05391897
2001,7,19,52109,-0.05382562
2001,7,20,52110,-0.05448933
2001,7,21,52111,-0.05519461
2001,7,22,52112,-0.05572200
2001,7,23,52113,-0.05623884
2001,7,24,52114,-0.05626769
2001,7,25,52115,-0.05587822
2001,7,26,52116,-0.05502842
2001,7,27,52117,-0.05443185
2001,7,28,52118,-0.05420785
2001,7,29,52119,-0.05383404
2001,7,30,52120,-0.05457731
2001,7,31,52121,-0.05542440
2001,8,1,52122,-0.05581284
2001,8,2,52123,-0.05650875
2001,8,3,52124,-0.05814335
2001,8,4,52125,-0.05967271
2001,8,5,52126,-0.06090065
2001,8,6,52127,-0.06179360
2001,8,7,52128,-0.06233816
2001,8,8,52129,-0.06366378
2001,8,9,52130,-0.06500339
2001,8,10,52131,-0.06653454
2001,8,11,52132,-0.06787434
2001,8,12,52133,-0.06886637
2001,8,13,52134,-0.06923007
2001,8,14,52135,-0.07059828
2001,8,15,52136,-0.07279254
2001,8,16,52137,-0.07480992
2001,8,17,52138,-0.07542231
2001,8,18,52139,-0.07657212
2001,8,19,52140,-0.07850240
2001,8,20,52141,-0.07982837
2001,8,21,52142,-0.07949853
2001,8,22,52143,-0.08014368
2001,8,23,52144,-0.08203189
2001,8,24,52145,-0.08345774
2001,8,25,52146,-0.08493032
2001,8,26,52147,-0.08606836
2001,8,27,52148,-0.08728830
2001,8,28,52149,-0.08729012
2001,8,29,52150,-0.08718323
2001,8,30,52151,-0.08737117
2001,8,31,52152,-0.08731133
2001,9,1,52153,-0.08695540
2001,9,2,52154,-0.08613610
2001,9,3,52155,-0.08591098
2001,9,4,52156,-0.08558011
2001,9,5,52157,-0.08635858
2001,9,6,52158,-0.08686630
2001,9,7,52159,-0.08645162
2001,9,8,52160,-0.08680320
2001,9,9,52161,-0.08665035
2001,9,10,52162,-0.08652267
2001,9,11,52163,-0.08737544
2001,9,12,52164,-0.08781281
2001,9,13,52165,-0.08847840
2001,9,14,52166,-0.08867106
2001,9,15,52167,-0.08934825
2001,9,16,52168,-0.09008083
2001,9,17,52169,-0.09059518
2001,9,18,52170,-0.09085499
2001,9,19,52171,-0.09083692
2001,9,20,52172,-0.09147040
2001,9,21,52173,-0.09217842
2001,9,22,52174,-0.09217731
2001,9,23,52175,-0.09204778
2001,9,24,52176,-0.09219368
2001,9,25,52177,-0.09234630
2001,9,26,52178,-0.09338578
2001,9,27,52179,-0.09414390
2001,9,28,52180,-0.09404853
2001,9,29,52181,-0.09398309
2001,9,30,52182,-0.09339045
2001,10,1,52183,-0.09435597
2001,10,2,52184,-0.09532817
2001,10,3,52185,-0.09630656
2001,10,4,52186,-0.09710621
2001,10,5,52187,-0.09741771
2001,10,6,52188,-0.09788221
2001,10,7,52189,-0.09779304
2001,10,8,52190,-0.09792932
2001,10,9,52191,-0.09800519
2001,10,10,52192,-0.09815085
2001,10,11,52193,-0.09793942
2001,10,12,52194,-0.09735125
2001,10,13,52195,-0.09669803
2001,10,14,52196,-0.09681401
2001,10,15,52197,-0.09614242
2001,10,16,52198,-0.09581752
2001,10,17,52199,-0.09599426
2001,10,18,52200,-0.09663490
2001,10,19,52201,-0.09767685
2001,10,20,52202,-0.09799100
2001,10,21,52203,-0.09872126
2001,10,22,52204,-0.09935405
2001,10,23,52205,-0.09951428
2001,10,24,52206,-0.09948231
2001,10,25,52207,-0.09848181
2001,10,26,52208,-0.09805992
2001,10,27,52209,-0.09703791
2001,10,28,52210,-0.09664010
2001,10,29,52211,-0.09627109
2001,10,30,52212,-0.09566150
2001,10,31,52213,-0.09441040
2001,11,1,52214,-0.09339557
2001,11,2,52215,-0.09279842
2001,11,3,52216,-0.09253091
2001,11,4,52217,-0.09163176
2001,11,5,52218,-0.09233275
2001,11,6,52219,-0.09295199
2001,11,7,52220,-0.09282493
2001,11,8,52221,-0.09167853
2001,11,9,52222,-0.09074246
2001,11,10,52223,-0.09097787
2001,11,11,52224,-0.09221528
2001,11,12,52225,-0.09273897
2001,11,13,52226,-0.09285768
2001,11,14,52227,-0.09127587
2001,11,15,52228,-0.09033042
2001,11,16,52229,-0.09001717
2001,11,17,52230,-0.08993759
2001,11,18,52231,-0.08931742
2001,11,19,52232,-0.08924800
2001,11,20,52233,-0.08956535
2001,11,21,52234,-0.09022378
2001,11,22,52235,-0.09117439
2001,11,23,52236,-0.09264694
2001,11,24,52237,-0.09275240
2001,11,25,52238,-0.09175694
2001,11,26,52239,-0.09073501
2001,11,27,52240,-0.08979000
2001,11,28,52241,-0.08904829
2001,11,29,52242,-0.08639415
2001,11,30,52243,-0.08426484
2001,12,1,52244,-0.08319418
2001,12,2,52245,-0.08308971
2001,12,3,52246,-0.08278123
2001,12,4,52247,-0.08166386
2001,12,5,52248,-0.08061850
2001,12,6,52249,-0.08007024
2001,12,7,52250,-0.07970889
2001,12,8,52251,-0.07752555
2001,12,9,52252,-0.07753410
2001,12,10,52253,-0.07835709
2001,12,11,52254,-0.07807154
2001,12,12,52255,-0.07545947
2001,12,13,52256,-0.07219265
2001,12,14,52257,-0.07017145
2001,12,15,52258,-0.06932598
2001,12,16,52259,-0.06816442
2001,12,17,52260,-0.06671804
2001,12,18,52261,-0.06617069
2001,12,19,52262,-0.06625530
2001,12,20,52263,-0.06633068
2001,12,21,52264,-0.06515814
2001,12,22,52265,-0.06447057
2001,12,23,52266,-0.06317483
2001,12,24,52267,-0.06183225
2001,12,25,52268,-0.06167101
2001,12,26,52269,-0.06116489
2001,12,27,52270,-0.06031261
2001,12,28,52271,-0.05897797
2001,12,29,52272,-0.05694989
2001,12,30,52273,-0.05505972
2001,12,31,52274,-0.05342282
2002,1,1,52275,-0.05289753
2002,1,2,52276,-0.05143273
2002,1,3,52277,-0.05008658
2002,1,4,52278,-0.04941627
2002,1,5,52279,-0.04913086
2002,1,6,52280,-0.04698662
2002,1,7,52281,-0.04479358
2002,1,8,52282,-0.04379260
2002,1,9,52283,-0.04202847
2002,1,10,52284,-0.04076622
2002,1,11,52285,-0.03947442
2002,1,12,52286,-0.03786289
2002,1,13,52287,-0.03533320
2002,1,14,52288,-0.03369490
2002,1,15,52289,-0.03255828
2002,1,16,52290,-0.03277363
2002,1,17,52291,-0.03342546
2002,1,18,52292,-0.03333732
2002,1,19,52293,-0.03260921
2002,1,20,52294,-0.03131412
2002,1,21,52295,-0.02993214
2002,1,22,52296,-0.02842308
2002,1,23,52297,-0.02701747
2002,1,24,52298,-0.02539909
2002,1,25,52299,-0.02465635
2002,1,26,52300,-0.02339323
2002,1,27,52301,-0.02224243
2002,1,28,52302,-0.02297828
2002,1,29,52303,-0.02300984
2002,1,30,52304,-0.02245724
2002,1,31,52305,-0.02151915
2002,2,1,52306,-0.02079003
2002,2,2,52307,-0.02103272
2002,2,3,52308,-0.02044601
2002,2,4,52309,-0.01906373
2002,2,5,52310,-0.01682305
2002,2,6,52311,-0.01413661
2002,2,7,52312,-0.01176227
2002,2,8,52313,-0.00970175
2002,2,9,52314,-0.00798455
2002,2,10,52315,-0.00685624
2002,2,11,52316,-0.00515928
2002,2,12,52317,-0.00400105
2002,2,13,52318,-0.00340512
2002,2,14,52319,-0.00280113
2002,2,15,52320,-0.00205649
2002,2,16,52321,-0.00108445
2002,2,17,52322,0.00089292
2002,2,18,52323,0.00295323
2002,2,19,52324,0.00574382
2002,2,20,52325,0.00918067
2002,2,21,52326,0.01135118
2002,2,22,52327,0.01211204
2002,2,23,52328,0.01126666
2002,2,24,52329,0.01085423
2002,2,25,52330,0.01068164
2002,2,26,52331,0.01092919
2002,2,27,52332,0.01211172
2002,2,28,52333,0.01309736
2002,3,1,52334,0.01424804
2002,3,2,52335,0.01535154
2002,3,3,52336,0.01615453
2002,3,4,52337,0.01670607
2002,3,5,52338,0.01775396
2002,3,6,52339,0.01703482
2002,3,7,52340,0.01620489
2002,3,8,52341,0.01594833
2002,3,9,52342,0.01563731
2002,3,10,52343,0.01666116
2002,3,11,52344,0.01779934
2002,3,12,52345,0.01853904
2002,3,13,52346,0.01838479
2002,3,14,52347,0.01843109
2002,3,15,52348,0.01846274
2002,3,16,52349,0.01862426
2002,3,17,52350,0.01950382
2002,3,18,52351,0.02015447
2002,3,19,52352,0.02156015
2002,3,20,52353,0.02368402
2002,3,21,52354,0.02562568
2002,3,22,52355,0.02649346
2002,3,23,52356,0.02760618
2002,3,24,52357,0.02831800
2002,3,25,52358,0.02770166
2002,3,26,52359,0.02827117
2002,3,27,52360,0.02844490
2002,3,28,52361,0.02856803
2002,3,29,52362,0.02841363
2002,3,30,52363,0.02837857
2002,3,31,52364,0.02754039
2002,4,1,52365,0.02655763
2002,4,2,52366,0.02542805
2002,4,3,52367,0.02571518
2002,4,4,52368,0.02607604
2002,4,5,52369,0.02642457
2002,4,6,52370,0.02551809
2002,4,7,52371,0.02555709
2002,4,8,52372,0.02565098
2002,4,9,52373,0.02676430
2002,4,10,52374,0.02883104
2002,4,11,52375,0.02945662
2002,4,12,52376,0.02997939
2002,4,13,52377,0.03058759
2002,4,14,52378,0.03170220
2002,4,15,52379,0.03256293
2002,4,16,52380,0.03358434
2002,4,17,52381,0.03353987
2002,4,18,52382,0.03352601
2002,4,19,52383,0.03312834
2002,4,20,52384,0.03266403
2002,4,21,52385,0.03175075
2002,4,22,52386,0.03080124
2002,4,23,52387,0.03044316
2002,4,24,52388,0.02916753
2002,4,25,52389,0.02701591
2002,4,26,52390,0.02567111
2002,4,27,52391,0.02597370
2002,4,28,52392,0.02610944
2002,4,29,52393,0.02488347
2002,4,30,52394,0.02400486
2002,5,1,52395,0.02269213
2002,5,2,52396,0.02078376
2002,5,3,52397,0.01935057
2002,5,4,52398,0.01773677
2002,5,5,52399,0.01673301
2002,5,6,52400,0.01582391
2002,5,7,52401,0.01468024
2002,5,8,52402,0.01365081
2002,5,9,52403,0.01268911
2002,5,10,52404,0.01044891
2002,5,11,52405,0.00855763
2002,5,12,52406,0.00669640
2002,5,13,52407,0.00513383
2002,5,14,52408,0.00288437
2002,5,15,52409,-0.00044197
2002,5,16,52410,-0.00216693
2002,5,17,52411,-0.00248691
2002,5,18,52412,-0.00221135
2002,5,19,52413,-0.00302910
2002,5,20,52414,-0.00381266
2002,5,21,52415,-0.00471017
2002,5,22,52416,-0.00556363
2002,5,23,52417,-0.00769635
2002,5,24,52418,-0.01006825
2002,5,25,52419,-0.01101454
2002,5,26,52420,-0.01278832
2002,5,27,52421,-0.01502592
2002,5,28,52422,-0.01675044
2002,5,29,52423,-0.01811533
2002,5,30,52424,-0.01968103
2002,5,31,52425,-0.02118714
2002,6,1,52426,-0.02383725
2002,6,2,52427,-0.02605480
2002,6,3,52428,-0.02763969
2002,6,4,52429,-0.02811538
2002,6,5,52430,-0.02869635
2002,6,6,52431,-0.02914780
2002,6,7,52432,-0.02934475
2002,6,8,52433,-0.03014855
2002,6,9,52434,-0.03154080
2002,6,10,52435,-0.03218089
2002,6,11,52436,-0.03315075
2002,6,12,52437,-0.03386493
2002,6,13,52438,-0.03368577
2002,6,14,52439,-0.03420921
2002,6,15,52440,-0.03500657
2002,6,16,52441,-0.03648867
2002,6,17,52442,-0.03807336
2002,6,18,52443,-0.03946164
2002,6,19,52444,-0.04025559
2002,6,20,52445,-0.04110691
2002,6,21,52446,-0.04278459
2002,6,22,52447,-0.04438071
2002,6,23,52448,-0.04554858
2002,6,24,52449,-0.04602447
2002,6,25,52450,-0.04740435
2002,6,26,52451,-0.04865319
2002,6,27,52452,-0.04992744
2002,6,28,52453,-0.05090737
2002,6,29,52454,-0.05244405
2002,6,30,52455,-0.05391485
2002,7,1,52456,-0.05549187
2002,7,2,52457,-0.05689843
2002,7,3,52458,-0.05783742
2002,7,4,52459,-0.05812273
2002,7,5,52460,-0.05911598
2002,7,6,52461,-0.06067060
2002,7,7,52462,-0.06303973
2002,7,8,52463,-0.06601206
2002,7,9,52464,-0.06879315
2002,7,10,52465,-0.07065761
2002,7,11,52466,-0.07269448
2002,7,12,52467,-0.07515826
2002,7,13,52468,-0.07728138
2002,7,14,52469,-0.07941223
2002,7,15,52470,-0.08089337
2002,7,16,52471,-0.08291198
2002,7,17,52472,-0.08321938
2002,7,18,52473,-0.08347864
2002,7,19,52474,-0.08342785
2002,7,20,52475,-0.08266048
2002,7,21,52476,-0.08175362
2002,7,22,52477,-0.08169319
2002,7,23,52478,-0.08258819
2002,7,24,52479,-0.08322515
2002,7,25,52480,-0.08413712
2002,7,26,52481,-0.08627071
2002,7,27,52482,-0.08779082
2002,7,28,52483,-0.08883277
2002,7,29,52484,-0.08967281
2002,7,30,52485,-0.09045499
2002,7,31,52486,-0.09139880
2002,8,1,52487,-0.09182433
2002,8,2,52488,-0.09211057
2002,8,3,52489,-0.09280765
2002,8,4,52490,-0.09337802
2002,8,5,52491,-0.09378517
2002,8,6,52492,-0.09423869
2002,8,7,52493,-0.09490552
2002,8,8,52494,-0.09612274
2002,8,9,52495,-0.09663634
2002,8,10,52496,-0.09749019
2002,8,11,52497,-0.09741281
2002,8,12,52498,-0.09735208
2002,8,13,52499,-0.09775545
2002,8,14,52500,-0.09877062
2002,8,15,52501,-0.09946779
2002,8,16,52502,-0.10096707
2002,8,17,52503,-0.10188968
2002,8,18,52504,-0.10240116
2002,8,19,52505,-0.10265576
2002,8,20,52506,-0.10344717
2002,8,21,52507,-0.10364564
2002,8,22,52508,-0.10394500
2002,8,23,52509,-0.10421244
2002,8,24,52510,-0.10488741
2002,8,25,52511,-0.10576550
2002,8,26,52512,-0.10672051
2002,8,27,52513,-0.10820907
2002,8,28,52514,-0.10912019
2002,8,29,52515,-0.11028168
2002,8,30,52516,-0.11143159
2002,8,31,52517,-0.11228051
2002,9,1,52518,-0.11233685
2002,9,2,52519,-0.11336585
2002,9,3,52520,-0.11521782
2002,9,4,52521,-0.11546600
2002,9,5,52522,-0.11582623
2002,9,6,52523,-0.11646052
2002,9,7,52524,-0.11686398
2002,9,8,52525,-0.11639036
2002,9,9,52526,-0.11631519
2002,9,10,52527,-0.11604572
2002,9,11,52528,-0.11558385
2002,9,12,52529,-0.11578823
2002,9,13,52530,-0.11698800
2002,9,14,52531,-0.11772357
2002,9,15,52532,-0.11806626
2002,9,16,52533,-0.11837251
2002,9,17,52534,-0.11954097
2002,9,18,52535,-0.12015582
2002,9,19,52536,-0.12102435
2002,9,20,52537,-0.12291688
2002,9,21,52538,-0.12467077
2002,9,22,52539,-0.12633250
2002,9,23,52540,-0.12664465
2002,9,24,52541,-0.12596897
2002,9,25,52542,-0.12683712
2002,9,26,52543,-0.12751200
2002,9,27,52544,-0.12786863
2002,9,28,52545,-0.12858101
2002,9,29,52546,-0.12952455
2002,9,30,52547,-0.13011422
2002,10,1,52548,-0.13032260
2002,10,2,52549,-0.13113554
2002,10,3,52550,-0.13152016
2002,10,4,52551,-0.13165046
2002,10,5,52552,-0.13170767
2002,10,6,52553,-0.13159088
2002,10,7,52554,-0.13218588
2002,10,8,52555,-0.13350683
2002,10,9,52556,-0.13449179
2002,10,10,52557,-0.13512938
2002,10,11,52558,-0.13657776
2002,10,12,52559,-0.13851312
2002,10,13,52560,-0.14020317
2002,10,14,52561,-0.14141701
2002,10,15,52562,-0.14260306
2002,10,16,52563,-0.14182524
2002,10,17,52564,-0.14110919
2002,10,18,52565,-0.14161808
2002,10,19,52566,-0.14184409
2002,10,20,52567,-0.14182988
2002,10,21,52568,-0.14185415
2002,10,22,52569,-0.14168436
2002,10,23,52570,-0.14195459
2002,10,24,52571,-0.14265318
2002,10,25,52572,-0.14253045
2002,10,26,52573,-0.14220123
2002,10,27,52574,-0.14099856
2002,10,28,52575,-0.13924422
2002,10,29,52576,-0.13734716
2002,10,30,52577,-0.13592606
2002,10,31,52578,-0.13413232
2002,11,1,52579,-0.13315542
2002,11,2,52580,-0.13290383
2002,11,3,52581,-0.13263044
2002,11,4,52582,-0.13133194
2002,11,5,52583,-0.12919866
2002,11,6,52584,-0.12642210
2002,11,7,52585,-0.12570566
2002,11,8,52586,-0.12440951
2002,11,9,52587,-0.12430336
2002,11,10,52588,-0.12399817
2002,11,11,52589,-0.12316385
2002,11,12,52590,-0.12245301
2002,11,13,52591,-0.12169003
2002,11,14,52592,-0.12147467
2002,11,15,52593,-0.12169561
2002,11,16,52594,-0.12180887
2002,11,17,52595,-0.12193794
2002,11,18,52596,-0.12196959
2002,11,19,52597,-0.12209641
2002,11,20,52598,-0.12285155
2002,11,21,52599,-0.12402038
2002,11,22,52600,-0.12500014
2002,11,23,52601,-0.12608734
2002,11,24,52602,-0.12644802
2002,11,25,52603,-0.12557323
2002,11,26,52604,-0.12608078
2002,11,27,52605,-0.12622193
2002,11,28,52606,-0.12686242
2002,11,29,52607,-0.12746536
2002,11,30,52608,-0.12768581
2002,12,1,52609,-0.12802372
2002,12,2,52610,-0.12838961
2002,12,3,52611,-0.12773540
2002,12,4,52612,-0.12703621
2002,12,5,52613,-0.12674805
2002,12,6,52614,-0.12601655
2002,12,7,52615,-0.12521639
2002,12,8,52616,-0.12384767
2002,12,9,52617,-0.12096602
2002,12,10,52618,-0.11799179
2002,12,11,52619,-0.11598208
2002,12,12,52620,-0.11478590
2002,12,13,52621,-0.11308743
2002,12,14,52622,-0.11167861
2002,12,15,52623,-0.11055058
2002,12,16,52624,-0.10894670
2002,12,17,52625,-0.10764815
2002,12,18,52626,-0.10612468
2002,12,19,52627,-0.10406533
2002,12,20,52628,-0.10169339
2002,12,21,52629,-0.09935325
2002,12,22,52630,-0.09685728
2002,12,23,52631,-0.09403824
2002,12,24,52632,-0.09262208
2002,12,25,52633,-0.09141593
2002,12,26,52634,-0.08997992
2002,12,27,52635,-0.08804966
2002,12,28,52636,-0.08735757
2002,12,29,52637,-0.08551198
2002,12,30,52638,-0.08440224
2002,12,31,52639,-0.08215971
2003,1,1,52640,-0.07998518
2003,1,2,52641,-0.07860407
2003,1,3,52642,-0.07742540
2003,1,4,52643,-0.07674658
2003,1,5,52644,-0.07588273
2003,1,6,52645,-0.07577521
2003,1,7,52646,-0.07591328
2003,1,8,52647,-0.07608644
2003,1,9,52648,-0.07598069
2003,1,10,52649,-0.07508822
2003,1,11,52650,-0.07418216
2003,1,12,52651,-0.07320558
2003,1,13,52652,-0.07255657
2003,1,14,52653,-0.07171948
2003,1,15,52654,-0.07148205
2003,1,16,52655,-0.07139947
2003,1,17,52656,-0.07119958
2003,1,18,52657,-0.07003476
2003,1,19,52658,-0.06799968
2003,1,20,52659,-0.06582567
2003,1,21,52660,-0.06352961
2003,1,22,52661,-0.06220335
2003,1,23,52662,-0.06056216
2003,1,24,52663,-0.05894765
2003,1,25,52664,-0.05701729
2003,1,26,52665,-0.05567939
2003,1,27,52666,-0.05353333
2003,1,28,52667,-0.05197090
2003,1,29,52668,-0.05062189
2003,1,30,52669,-0.04891820
2003,1,31,52670,-0.04812207
2003,2,1,52671,-0.04853148
2003,2,2,52672,-0.04792088
2003,2,3,52673,-0.04704437
2003,2,4,52674,-0.04689463
2003,2,5,52675,-0.04712006
2003,2,6,52676,-0.04692613
2003,2,7,52677,-0.04587346
2003,2,8,52678,-0.04426409
2003,2,9,52679,-0.04340756
2003,2,10,52680,-0.04223836
2003,2,11,52681,-0.04144254
2003,2,12,52682,-0.04027854
2003,2,13,52683,-0.03819392
2003,2,14,52684,-0.03597544
2003,2,15,52685,-0.03398701
2003,2,16,52686,-0.03048340
2003,2,17,52687,-0.02715462
2003,2,18,52688,-0.02399815
2003,2,19,52689,-0.02132767
2003,2,20,52690,-0.01814050
2003,2,21,52691,-0.01530688
2003,2,22,52692,-0.01373396
2003,2,23,52693,-0.01315635
2003,2,24,52694,-0.01292527
2003,2,25,52695,-0.01219631
2003,2,26,52696,-0.01069283
2003,2,27,52697,-0.00880963
2003,2,28,52698,-0.00699452
2003,3,1,52699,-0.00528883
2003,3,2,52700,-0.00465679
2003,3,3,52701,-0.00417900
2003,3,4,52702,-0.00388344
2003,3,5,52703,-0.00388928
2003,3,6,52704,-0.00374894
2003,3,7,52705,-0.00349526
2003,3,8,52706,-0.00271040
2003,3,9,52707,-0.00240413
2003,3,10,52708,-0.00282714
2003,3,11,52709,-0.00216976
2003,3,12,52710,-0.00139902
