Year,Month,Day,MJD,SLAM_ms
1978,3,30,43597,-0.31129291
1978,3,31,43598,-0.30841808
1978,4,1,43599,-0.31452578
1978,4,2,43600,-0.32878363
1978,4,3,43601,-0.33189225
1978,4,4,43602,-0.32857238
1978,4,5,43603,-0.32850853
1978,4,6,43604,-0.33335170
1978,4,7,43605,-0.32889465
1978,4,8,43606,-0.31860387
1978,4,9,43607,-0.31969161
1978,4,10,43608,-0.33504942
1978,4,11,43609,-0.34891915
1978,4,12,43610,-0.35921905
1978,4,13,43611,-0.35562556
1978,4,14,43612,-0.33694456
1978,4,15,43613,-0.32634759
1978,4,16,43614,-0.33457112
1978,4,17,43615,-0.34184579
1978,4,18,43616,-0.32833147
1978,4,19,43617,-0.33435177
1978,4,20,43618,-0.34495204
1978,4,21,43619,-0.33523625
1978,4,22,43620,-0.33152592
1978,4,23,43621,-0.33128037
1978,4,24,43622,-0.32398832
1978,4,25,43623,-0.31764818
1978,4,26,43624,-0.31925246
1978,4,27,43625,-0.32753148
1978,4,28,43626,-0.33837979
1978,4,29,43627,-0.34732465
1978,4,30,43628,-0.34406810
1978,5,1,43629,-0.33617878
1978,5,2,43630,-0.32760898
1978,5,3,43631,-0.30231607
1978,5,4,43632,-0.29386768
1978,5,5,43633,-0.30767960
1978,5,6,43634,-0.30546069
1978,5,7,43635,-0.29379164
1978,5,8,43636,-0.30248321
1978,5,9,43637,-0.30929427
1978,5,10,43638,-0.30225426
1978,5,11,43639,-0.29944850
1978,5,12,43640,-0.28983185
1978,5,13,43641,-0.27471604
1978,5,14,43642,-0.27167102
1978,5,15,43643,-0.27077522
1978,5,16,43644,-0.27650396
1978,5,17,43645,-0.28524051
1978,5,18,43646,-0.28508462
1978,5,19,43647,-0.28986023
1978,5,20,43648,-0.30413557
1978,5,21,43649,-0.32746040
1978,5,22,43650,-0.35932259
1978,5,23,43651,-0.38184546
1978,5,24,43652,-0.38443878
1978,5,25,43653,-0.37929708
1978,5,26,43654,-0.36949909
1978,5,27,43655,-0.36416567
1978,5,28,43656,-0.35528136
1978,5,29,43657,-0.34045947
1978,5,30,43658,-0.32973219
1978,5,31,43659,-0.32066168
1978,6,1,43660,-0.30213160
1978,6,2,43661,-0.27767381
1978,6,3,43662,-0.27276414
1978,6,4,43663,-0.28482020
1978,6,5,43664,-0.29263882
1978,6,6,43665,-0.28736278
1978,6,7,43666,-0.27073039
1978,6,8,43667,-0.26393075
1978,6,9,43668,-0.27836600
1978,6,10,43669,-0.27922914
1978,6,11,43670,-0.26461381
1978,6,12,43671,-0.26975012
1978,6,13,43672,-0.28548084
1978,6,14,43673,-0.27957095
1978,6,15,43674,-0.25072523
1978,6,16,43675,-0.24386641
1978,6,17,43676,-0.26798314
1978,6,18,43677,-0.28190691
1978,6,19,43678,-0.28042555
1978,6,20,43679,-0.27115014
1978,6,21,43680,-0.25355746
1978,6,22,43681,-0.23312675
1978,6,23,43682,-0.21849277
1978,6,24,43683,-0.20879335
1978,6,25,43684,-0.20311642
1978,6,26,43685,-0.20404846
1978,6,27,43686,-0.19933063
1978,6,28,43687,-0.18141716
1978,6,29,43688,-0.16537160
1978,6,30,43689,-0.16721858
1978,7,1,43690,-0.17586307
1978,7,2,43691,-0.16886463
1978,7,3,43692,-0.16123232
1978,7,4,43693,-0.17264992
1978,7,5,43694,-0.18187281
1978,7,6,43695,-0.18999772
1978,7,7,43696,-0.20359471
1978,7,8,43697,-0.20969992
1978,7,9,43698,-0.20831377
1978,7,10,43699,-0.20802897
1978,7,11,43700,-0.21493316
1978,7,12,43701,-0.21941603
1978,7,13,43702,-0.21140235
1978,7,14,43703,-0.19624836
1978,7,15,43704,-0.18795685
1978,7,16,43705,-0.20401616
1978,7,17,43706,-0.22356902
1978,7,18,43707,-0.23439185
1978,7,19,43708,-0.22776852
1978,7,20,43709,-0.21478063
1978,7,21,43710,-0.20366692
1978,7,22,43711,-0.18473301
1978,7,23,43712,-0.17431925
1978,7,24,43713,-0.18230691
1978,7,25,43714,-0.19218309
1978,7,26,43715,-0.20671300
1978,7,27,43716,-0.22523339
1978,7,28,43717,-0.21936904
1978,7,29,43718,-0.20224932
1978,7,30,43719,-0.17983868
1978,7,31,43720,-0.16760020
1978,8,1,43721,-0.18775399
1978,8,2,43722,-0.21878182
1978,8,3,43723,-0.22222011
1978,8,4,43724,-0.20677964
1978,8,5,43725,-0.19067313
1978,8,6,43726,-0.17882042
1978,8,7,43727,-0.17366910
1978,8,8,43728,-0.16739260
1978,8,9,43729,-0.16537062
1978,8,10,43730,-0.17144197
1978,8,11,43731,-0.17561327
1978,8,12,43732,-0.17902042
1978,8,13,43733,-0.19227596
1978,8,14,43734,-0.20001396
1978,8,15,43735,-0.19004197
1978,8,16,43736,-0.17218084
1978,8,17,43737,-0.15240111
1978,8,18,43738,-0.14029853
1978,8,19,43739,-0.13198766
1978,8,20,43740,-0.11556703
1978,8,21,43741,-0.10432911
1978,8,22,43742,-0.09764754
1978,8,23,43743,-0.09747678
1978,8,24,43744,-0.10626213
1978,8,25,43745,-0.11291040
1978,8,26,43746,-0.11796307
1978,8,27,43747,-0.11291535
1978,8,28,43748,-0.10234807
1978,8,29,43749,-0.10123404
1978,8,30,43750,-0.09686033
1978,8,31,43751,-0.08247249
1978,9,1,43752,-0.07971566
1978,9,2,43753,-0.09155804
1978,9,3,43754,-0.10322191
1978,9,4,43755,-0.10844259
1978,9,5,43756,-0.09881298
1978,9,6,43757,-0.08984188
1978,9,7,43758,-0.09247882
1978,9,8,43759,-0.09805970
1978,9,9,43760,-0.10746427
1978,9,10,43761,-0.12108528
1978,9,11,43762,-0.13894368
1978,9,12,43763,-0.14429454
1978,9,13,43764,-0.14055422
1978,9,14,43765,-0.14126411
1978,9,15,43766,-0.13826195
1978,9,16,43767,-0.13081891
1978,9,17,43768,-0.13482969
1978,9,18,43769,-0.15055751
1978,9,19,43770,-0.16196526
1978,9,20,43771,-0.15637272
1978,9,21,43772,-0.13713527
1978,9,22,43773,-0.13124154
1978,9,23,43774,-0.14612089
1978,9,24,43775,-0.15558458
1978,9,25,43776,-0.15694792
1978,9,26,43777,-0.14194661
1978,9,27,43778,-0.10932524
1978,9,28,43779,-0.10852545
1978,9,29,43780,-0.13621895
1978,9,30,43781,-0.15664571
1978,10,1,43782,-0.16398839
1978,10,2,43783,-0.17014341
1978,10,3,43784,-0.16797901
1978,10,4,43785,-0.14121947
1978,10,5,43786,-0.12198758
1978,10,6,43787,-0.12942565
1978,10,7,43788,-0.13506389
1978,10,8,43789,-0.12840118
1978,10,9,43790,-0.13629862
1978,10,10,43791,-0.14768571
1978,10,11,43792,-0.14853758
1978,10,12,43793,-0.15750799
1978,10,13,43794,-0.16902337
1978,10,14,43795,-0.16391262
1978,10,15,43796,-0.14497006
1978,10,16,43797,-0.13093148
1978,10,17,43798,-0.12472770
1978,10,18,43799,-0.12285922
1978,10,19,43800,-0.12525137
1978,10,20,43801,-0.12473097
1978,10,21,43802,-0.10697043
1978,10,22,43803,-0.08551959
1978,10,23,43804,-0.07536248
1978,10,24,43805,-0.08238497
1978,10,25,43806,-0.10958484
1978,10,26,43807,-0.12913939
1978,10,27,43808,-0.12968236
1978,10,28,43809,-0.12349243
1978,10,29,43810,-0.11595568
1978,10,30,43811,-0.09917052
1978,10,31,43812,-0.08329877
1978,11,1,43813,-0.07761088
1978,11,2,43814,-0.07979507
1978,11,3,43815,-0.09900664
1978,11,4,43816,-0.11804314
1978,11,5,43817,-0.12959829
1978,11,6,43818,-0.14037433
1978,11,7,43819,-0.13857150
1978,11,8,43820,-0.13353636
1978,11,9,43821,-0.13116951
1978,11,10,43822,-0.13407302
1978,11,11,43823,-0.15265641
1978,11,12,43824,-0.17406593
1978,11,13,43825,-0.18149044
1978,11,14,43826,-0.17164192
1978,11,15,43827,-0.16086057
1978,11,16,43828,-0.15867219
1978,11,17,43829,-0.15534158
1978,11,18,43830,-0.15859767
1978,11,19,43831,-0.17081757
1978,11,20,43832,-0.17565050
1978,11,21,43833,-0.17579193
1978,11,22,43834,-0.17253907
1978,11,23,43835,-0.15584031
1978,11,24,43836,-0.13244946
1978,11,25,43837,-0.12945307
1978,11,26,43838,-0.13125746
1978,11,27,43839,-0.13651102
1978,11,28,43840,-0.15097572
1978,11,29,43841,-0.16085672
1978,11,30,43842,-0.15646643
1978,12,1,43843,-0.13379397
1978,12,2,43844,-0.11540740
1978,12,3,43845,-0.11501277
1978,12,4,43846,-0.12302721
1978,12,5,43847,-0.12883675
1978,12,6,43848,-0.13739505
1978,12,7,43849,-0.14088568
1978,12,8,43850,-0.13993479
1978,12,9,43851,-0.13756180
1978,12,10,43852,-0.13896433
1978,12,11,43853,-0.14853770
1978,12,12,43854,-0.15298415
1978,12,13,43855,-0.15114419
1978,12,14,43856,-0.14633239
1978,12,15,43857,-0.14563243
1978,12,16,43858,-0.14887029
1978,12,17,43859,-0.14281607
1978,12,18,43860,-0.13437534
1978,12,19,43861,-0.13182361
1978,12,20,43862,-0.13670055
1978,12,21,43863,-0.14290059
1978,12,22,43864,-0.14568898
1978,12,23,43865,-0.14986667
1978,12,24,43866,-0.15496616
1978,12,25,43867,-0.15605330
1978,12,26,43868,-0.15058145
1978,12,27,43869,-0.14640035
1978,12,28,43870,-0.15018020
1978,12,29,43871,-0.15046079
1978,12,30,43872,-0.14958473
1978,12,31,43873,-0.15521692
1979,1,1,43874,-0.14473604
1979,1,2,43875,-0.13223934
1979,1,3,43876,-0.13487930
1979,1,4,43877,-0.13864856
1979,1,5,43878,-0.14146845
1979,1,6,43879,-0.14493408
1979,1,7,43880,-0.14755390
1979,1,8,43881,-0.14845244
1979,1,9,43882,-0.14848322
1979,1,10,43883,-0.14915966
1979,1,11,43884,-0.15111534
1979,1,12,43885,-0.15244111
1979,1,13,43886,-0.15568605
1979,1,14,43887,-0.15691228
1979,1,15,43888,-0.15687804
1979,1,16,43889,-0.16008106
1979,1,17,43890,-0.16058863
1979,1,18,43891,-0.16226161
1979,1,19,43892,-0.16615000
1979,1,20,43893,-0.16525200
1979,1,21,43894,-0.16292153
1979,1,22,43895,-0.16260805
1979,1,23,43896,-0.16317185
1979,1,24,43897,-0.16554156
1979,1,25,43898,-0.16826084
1979,1,26,43899,-0.16882344
1979,1,27,43900,-0.17209171
1979,1,28,43901,-0.17522702
1979,1,29,43902,-0.17487882
1979,1,30,43903,-0.17671812
1979,1,31,43904,-0.17866642
1979,2,1,43905,-0.17833936
1979,2,2,43906,-0.18002269
1979,2,3,43907,-0.17907295
1979,2,4,43908,-0.17773408
1979,2,5,43909,-0.17870986
1979,2,6,43910,-0.17839212
1979,2,7,43911,-0.17916403
1979,2,8,43912,-0.17915332
1979,2,9,43913,-0.17941779
1979,2,10,43914,-0.18135259
1979,2,11,43915,-0.18449489
1979,2,12,43916,-0.18830500
1979,2,13,43917,-0.18891947
1979,2,14,43918,-0.18896690
1979,2,15,43919,-0.19095972
1979,2,16,43920,-0.19257405
1979,2,17,43921,-0.19507045
1979,2,18,43922,-0.19739888
1979,2,19,43923,-0.19971750
1979,2,20,43924,-0.20359715
1979,2,21,43925,-0.20533292
1979,2,22,43926,-0.20243634
1979,2,23,43927,-0.20101689
1979,2,24,43928,-0.20181811
1979,2,25,43929,-0.20081478
1979,2,26,43930,-0.20200779
1979,2,27,43931,-0.20464166
1979,2,28,43932,-0.20791150
1979,3,1,43933,-0.21060012
1979,3,2,43934,-0.20923835
1979,3,3,43935,-0.20984453
1979,3,4,43936,-0.21283252
1979,3,5,43937,-0.21206226
1979,3,6,43938,-0.21005626
1979,3,7,43939,-0.21052001
1979,3,8,43940,-0.21520538
1979,3,9,43941,-0.22131367
1979,3,10,43942,-0.22364891
1979,3,11,43943,-0.22214216
1979,3,12,43944,-0.22317177
1979,3,13,43945,-0.22621824
1979,3,14,43946,-0.22690718
1979,3,15,43947,-0.22597358
1979,3,16,43948,-0.22455424
1979,3,17,43949,-0.22600585
1979,3,18,43950,-0.23114037
1979,3,19,43951,-0.23445681
1979,3,20,43952,-0.23490482
1979,3,21,43953,-0.23462809
1979,3,22,43954,-0.23186518
1979,3,23,43955,-0.22949737
1979,3,24,43956,-0.22951845
1979,3,25,43957,-0.22934961
1979,3,26,43958,-0.22877053
1979,3,27,43959,-0.22508999
1979,3,28,43960,-0.22572756
1979,3,29,43961,-0.23433165
1979,3,30,43962,-0.24447494
1979,3,31,43963,-0.25037060
1979,4,1,43964,-0.24337256
1979,4,2,43965,-0.23595353
1979,4,3,43966,-0.23591085
1979,4,4,43967,-0.23745643
1979,4,5,43968,-0.24036605
1979,4,6,43969,-0.23724340
1979,4,7,43970,-0.23193320
1979,4,8,43971,-0.23064240
1979,4,9,43972,-0.22951250
1979,4,10,43973,-0.23344563
1979,4,11,43974,-0.23788290
1979,4,12,43975,-0.23310505
1979,4,13,43976,-0.22886614
1979,4,14,43977,-0.23076028
1979,4,15,43978,-0.23029425
1979,4,16,43979,-0.23082972
1979,4,17,43980,-0.23487673
1979,4,18,43981,-0.23156614
1979,4,19,43982,-0.22570351
1979,4,20,43983,-0.22574673
1979,4,21,43984,-0.22537020
1979,4,22,43985,-0.22347292
1979,4,23,43986,-0.22109806
1979,4,24,43987,-0.21843352
1979,4,25,43988,-0.21870308
1979,4,26,43989,-0.21919519
1979,4,27,43990,-0.21655723
1979,4,28,43991,-0.21564035
1979,4,29,43992,-0.21724926
1979,4,30,43993,-0.21845349
1979,5,1,43994,-0.22169993
1979,5,2,43995,-0.22346165
1979,5,3,43996,-0.22311514
1979,5,4,43997,-0.22129595
1979,5,5,43998,-0.21859779
1979,5,6,43999,-0.21786470
1979,5,7,44000,-0.21798400
1979,5,8,44001,-0.22037069
1979,5,9,44002,-0.22351925
1979,5,10,44003,-0.22362185
1979,5,11,44004,-0.22363049
1979,5,12,44005,-0.22901052
1979,5,13,44006,-0.22943090
1979,5,14,44007,-0.22225765
1979,5,15,44008,-0.21489110
1979,5,16,44009,-0.20886611
1979,5,17,44010,-0.20588771
1979,5,18,44011,-0.20150292
1979,5,19,44012,-0.19974376
1979,5,20,44013,-0.20010683
1979,5,21,44014,-0.19679875
1979,5,22,44015,-0.19622892
1979,5,23,44016,-0.19839789
1979,5,24,44017,-0.19909782
1979,5,25,44018,-0.19771699
1979,5,26,44019,-0.19584887
1979,5,27,44020,-0.19752901
1979,5,28,44021,-0.20056142
1979,5,29,44022,-0.19476290
1979,5,30,44023,-0.18750095
1979,5,31,44024,-0.18344124
1979,6,1,44025,-0.17902675
1979,6,2,44026,-0.17460195
1979,6,3,44027,-0.16997247
1979,6,4,44028,-0.16767795
1979,6,5,44029,-0.16833878
1979,6,6,44030,-0.17318896
1979,6,7,44031,-0.17333069
1979,6,8,44032,-0.16836214
1979,6,9,44033,-0.16754840
1979,6,10,44034,-0.16793896
1979,6,11,44035,-0.16448591
1979,6,12,44036,-0.16118111
1979,6,13,44037,-0.15731302
1979,6,14,44038,-0.15077322
1979,6,15,44039,-0.14774680
1979,6,16,44040,-0.14935736
1979,6,17,44041,-0.14829946
1979,6,18,44042,-0.14614419
1979,6,19,44043,-0.14798175
1979,6,20,44044,-0.14634284
1979,6,21,44045,-0.13941405
1979,6,22,44046,-0.13466937
1979,6,23,44047,-0.13412529
1979,6,24,44048,-0.13606331
1979,6,25,44049,-0.13470119
1979,6,26,44050,-0.12568669
1979,6,27,44051,-0.11819280
1979,6,28,44052,-0.11681949
1979,6,29,44053,-0.11958259
1979,6,30,44054,-0.12100721
1979,7,1,44055,-0.11624915
1979,7,2,44056,-0.11469051
1979,7,3,44057,-0.11172093
1979,7,4,44058,-0.10233363
1979,7,5,44059,-0.09454515
1979,7,6,44060,-0.09114687
1979,7,7,44061,-0.09221498
1979,7,8,44062,-0.09284095
1979,7,9,44063,-0.09244390
1979,7,10,44064,-0.09465100
1979,7,11,44065,-0.09784853
1979,7,12,44066,-0.09616149
1979,7,13,44067,-0.09419625
1979,7,14,44068,-0.09642798
1979,7,15,44069,-0.09524524
1979,7,16,44070,-0.09444200
1979,7,17,44071,-0.08912212
1979,7,18,44072,-0.08033459
1979,7,19,44073,-0.08024149
1979,7,20,44074,-0.08238066
1979,7,21,44075,-0.08066209
1979,7,22,44076,-0.07748303
1979,7,23,44077,-0.07432911
1979,7,24,44078,-0.07432357
1979,7,25,44079,-0.07397834
1979,7,26,44080,-0.07096056
1979,7,27,44081,-0.06856094
1979,7,28,44082,-0.06774361
1979,7,29,44083,-0.06750722
1979,7,30,44084,-0.06762989
1979,7,31,44085,-0.07230335
1979,8,1,44086,-0.07301855
1979,8,2,44087,-0.07210610
1979,8,3,44088,-0.07148698
1979,8,4,44089,-0.06809058
1979,8,5,44090,-0.06643309
1979,8,6,44091,-0.06458245
1979,8,7,44092,-0.06334157
1979,8,8,44093,-0.05971579
1979,8,9,44094,-0.05650746
1979,8,10,44095,-0.05757548
1979,8,11,44096,-0.05930980
1979,8,12,44097,-0.05971614
1979,8,13,44098,-0.05783692
1979,8,14,44099,-0.05452464
1979,8,15,44100,-0.05334589
1979,8,16,44101,-0.05375146
1979,8,17,44102,-0.05281962
1979,8,18,44103,-0.05190611
1979,8,19,44104,-0.05408351
1979,8,20,44105,-0.05516787
1979,8,21,44106,-0.05179081
1979,8,22,44107,-0.04805927
1979,8,23,44108,-0.04714630
1979,8,24,44109,-0.04702330
1979,8,25,44110,-0.04415002
1979,8,26,44111,-0.04151433
1979,8,27,44112,-0.04268665
1979,8,28,44113,-0.04573665
1979,8,29,44114,-0.04740396
1979,8,30,44115,-0.04598473
1979,8,31,44116,-0.04111934
1979,9,1,44117,-0.04097213
1979,9,2,44118,-0.04417161
1979,9,3,44119,-0.04310744
1979,9,4,44120,-0.04233660
1979,9,5,44121,-0.04073768
1979,9,6,44122,-0.03825281
1979,9,7,44123,-0.04067690
1979,9,8,44124,-0.04065520
1979,9,9,44125,-0.03839204
1979,9,10,44126,-0.03836265
1979,9,11,44127,-0.03840253
1979,9,12,44128,-0.03866342
1979,9,13,44129,-0.03879475
1979,9,14,44130,-0.03871711
1979,9,15,44131,-0.03684070
1979,9,16,44132,-0.03362714
1979,9,17,44133,-0.03392119
1979,9,18,44134,-0.03453655
1979,9,19,44135,-0.03223148
1979,9,20,44136,-0.03102965
1979,9,21,44137,-0.02876554
1979,9,22,44138,-0.02744014
1979,9,23,44139,-0.02630841
1979,9,24,44140,-0.02447840
1979,9,25,44141,-0.02443448
1979,9,26,44142,-0.02356290
1979,9,27,44143,-0.02348312
1979,9,28,44144,-0.02312829
1979,9,29,44145,-0.02213937
1979,9,30,44146,-0.02035504
1979,10,1,44147,-0.01814566
1979,10,2,44148,-0.01850878
1979,10,3,44149,-0.01632826
1979,10,4,44150,-0.01047572
1979,10,5,44151,-0.00452971
1979,10,6,44152,-0.00190643
1979,10,7,44153,-0.00078217
1979,10,8,44154,-0.00175352
1979,10,9,44155,-0.00347984
1979,10,10,44156,-0.00340005
1979,10,11,44157,-0.00249875
1979,10,12,44158,-0.00170074
1979,10,13,44159,-0.00548633
1979,10,14,44160,-0.00911056
1979,10,15,44161,-0.00739391
1979,10,16,44162,-0.00222117
1979,10,17,44163,0.00073491
1979,10,18,44164,0.00005691
1979,10,19,44165,0.00130256
1979,10,20,44166,0.00228571
1979,10,21,44167,0.00146709
1979,10,22,44168,0.00169021
1979,10,23,44169,0.00222953
1979,10,24,44170,0.00166720
1979,10,25,44171,-0.00003536
1979,10,26,44172,-0.00029042
1979,10,27,44173,0.00008403
1979,10,28,44174,0.00152651
1979,10,29,44175,0.00165257
1979,10,30,44176,0.00252602
1979,10,31,44177,0.00410451
1979,11,1,44178,0.00491101
1979,11,2,44179,0.00667976
1979,11,3,44180,0.00199643
1979,11,4,44181,-0.00385362
1979,11,5,44182,-0.00348847
1979,11,6,44183,-0.00162964
1979,11,7,44184,-0.00048064
1979,11,8,44185,0.00287091
1979,11,9,44186,0.00684987
1979,11,10,44187,0.00746511
1979,11,11,44188,0.00664668
1979,11,12,44189,0.00681806
1979,11,13,44190,0.00820969
1979,11,14,44191,0.00781745
1979,11,15,44192,0.00610890
1979,11,16,44193,0.00566753
1979,11,17,44194,0.00440976
1979,11,18,44195,-0.00043271
1979,11,19,44196,-0.00548324
1979,11,20,44197,-0.01138604
1979,11,21,44198,-0.01451527
1979,11,22,44199,-0.01347480
1979,11,23,44200,-0.01442770
1979,11,24,44201,-0.01524594
1979,11,25,44202,-0.01403925
1979,11,26,44203,-0.01275999
1979,11,27,44204,-0.01193206
1979,11,28,44205,-0.01028177
1979,11,29,44206,-0.00572030
1979,11,30,44207,-0.00283006
1979,12,1,44208,-0.00286084
1979,12,2,44209,-0.00204511
1979,12,3,44210,-0.00427268
1979,12,4,44211,-0.00715958
1979,12,5,44212,-0.01154490
1979,12,6,44213,-0.01714711
1979,12,7,44214,-0.01843561
1979,12,8,44215,-0.01674341
1979,12,9,44216,-0.01972335
1979,12,10,44217,-0.02374725
1979,12,11,44218,-0.02253451
1979,12,12,44219,-0.02564597
1979,12,13,44220,-0.03381004
1979,12,14,44221,-0.03481563
1979,12,15,44222,-0.03225121
1979,12,16,44223,-0.03410050
1979,12,17,44224,-0.03210053
1979,12,18,44225,-0.02880970
1979,12,19,44226,-0.02882761
1979,12,20,44227,-0.03226693
1979,12,21,44228,-0.03874165
1979,12,22,44229,-0.04154388
1979,12,23,44230,-0.03788907
1979,12,24,44231,-0.03635817
1979,12,25,44232,-0.03932270
1979,12,26,44233,-0.04193720
1979,12,27,44234,-0.04503878
1979,12,28,44235,-0.04718757
1979,12,29,44236,-0.04606915
1979,12,30,44237,-0.04681016
1979,12,31,44238,-0.04957668
1980,1,1,44239,-0.05121977
1980,1,2,44240,-0.05159838
1980,1,3,44241,-0.05071194
1980,1,4,44242,-0.05175856
1980,1,5,44243,-0.05356326
1980,1,6,44244,-0.05419698
1980,1,7,44245,-0.05347466
1980,1,8,44246,-0.05536315
1980,1,9,44247,-0.05880053
1980,1,10,44248,-0.06099394
1980,1,11,44249,-0.06352198
1980,1,12,44250,-0.06312181
1980,1,13,44251,-0.06124282
1980,1,14,44252,-0.06405377
1980,1,15,44253,-0.06525709
1980,1,16,44254,-0.06425189
1980,1,17,44255,-0.06704118
1980,1,18,44256,-0.07035569
1980,1,19,44257,-0.07047532
1980,1,20,44258,-0.06868860
1980,1,21,44259,-0.06992320
1980,1,22,44260,-0.07230859
1980,1,23,44261,-0.07402039
1980,1,24,44262,-0.07748568
1980,1,25,44263,-0.08133993
1980,1,26,44264,-0.08262769
1980,1,27,44265,-0.08330269
1980,1,28,44266,-0.08615389
1980,1,29,44267,-0.08904387
1980,1,30,44268,-0.08763713
1980,1,31,44269,-0.08430352
1980,2,1,44270,-0.08291707
1980,2,2,44271,-0.08628392
1980,2,3,44272,-0.09108166
1980,2,4,44273,-0.09701136
1980,2,5,44274,-0.10330872
1980,2,6,44275,-0.10009630
1980,2,7,44276,-0.09598770
1980,2,8,44277,-0.09840111
1980,2,9,44278,-0.10047346
1980,2,10,44279,-0.09967837
1980,2,11,44280,-0.09598010
1980,2,12,44281,-0.09481229
1980,2,13,44282,-0.10456329
1980,2,14,44283,-0.10942166
1980,2,15,44284,-0.10744900
1980,2,16,44285,-0.10714683
1980,2,17,44286,-0.10778918
1980,2,18,44287,-0.11171481
1980,2,19,44288,-0.11421252
1980,2,20,44289,-0.11455745
1980,2,21,44290,-0.11384972
1980,2,22,44291,-0.11545856
1980,2,23,44292,-0.12078527
1980,2,24,44293,-0.12453807
1980,2,25,44294,-0.12472455
1980,2,26,44295,-0.12680297
1980,2,27,44296,-0.12564534
1980,2,28,44297,-0.12247064
1980,2,29,44298,-0.12278347
1980,3,1,44299,-0.12123092
1980,3,2,44300,-0.12264939
1980,3,3,44301,-0.12693369
1980,3,4,44302,-0.12941316
1980,3,5,44303,-0.13125577
1980,3,6,44304,-0.13517620
1980,3,7,44305,-0.14241802
1980,3,8,44306,-0.15006817
1980,3,9,44307,-0.15416393
1980,3,10,44308,-0.15048463
1980,3,11,44309,-0.14600648
1980,3,12,44310,-0.14564871
1980,3,13,44311,-0.14411916
1980,3,14,44312,-0.14227330
1980,3,15,44313,-0.14160978
1980,3,16,44314,-0.14017984
1980,3,17,44315,-0.14121805
1980,3,18,44316,-0.14500822
1980,3,19,44317,-0.15013466
1980,3,20,44318,-0.15487037
1980,3,21,44319,-0.15450208
1980,3,22,44320,-0.15038325
1980,3,23,44321,-0.14856815
1980,3,24,44322,-0.15079432
1980,3,25,44323,-0.15004145
1980,3,26,44324,-0.14670192
1980,3,27,44325,-0.15019848
1980,3,28,44326,-0.15490584
1980,3,29,44327,-0.15515638
1980,3,30,44328,-0.15317587
1980,3,31,44329,-0.14970164
1980,4,1,44330,-0.14689662
1980,4,2,44331,-0.14470958
1980,4,3,44332,-0.14447053
1980,4,4,44333,-0.14865131
1980,4,5,44334,-0.15580374
