Year,Month,Day,MJD,OAM_ms
1979,4,11,43974,-0.03845330
1979,4,12,43975,-0.01373206
1979,4,13,43976,-0.01258610
1979,4,14,43977,-0.00509806
1979,4,15,43978,-0.04249085
1979,4,16,43979,-0.02890078
1979,4,17,43980,0.00266510
1979,4,18,43981,0.03547200
1979,4,19,43982,0.04255501
1979,4,20,43983,0.04349521
1979,4,21,43984,0.04564440
1979,4,22,43985,0.06611072
1979,4,23,43986,0.07983391
1979,4,24,43987,0.00681146
1979,4,25,43988,0.01282541
1979,4,26,43989,-0.00104702
1979,4,27,43990,-0.00064136
1979,4,28,43991,0.03332252
1979,4,29,43992,-0.00262702
1979,4,30,43993,0.02337425
1979,5,1,43994,-0.00060747
1979,5,2,43995,0.01202188
1979,5,3,43996,-0.00693736
1979,5,4,43997,-0.01288846
1979,5,5,43998,0.02281710
1979,5,6,43999,0.00243581
1979,5,7,44000,-0.02306040
1979,5,8,44001,-0.01509918
1979,5,9,44002,0.00962797
1979,5,10,44003,-0.01026552
1979,5,11,44004,-0.06863756
1979,5,12,44005,-0.05283773
1979,5,13,44006,-0.02601629
1979,5,14,44007,-0.02746920
1979,5,15,44008,0.02635823
1979,5,16,44009,-0.00534853
1979,5,17,44010,0.01563476
1979,5,18,44011,0.03297347
1979,5,19,44012,0.03878971
1979,5,20,44013,-0.01134845
1979,5,21,44014,-0.00878399
1979,5,22,44015,0.01216291
1979,5,23,44016,0.02618562
1979,5,24,44017,0.03553607
1979,5,25,44018,0.05937703
1979,5,26,44019,0.03072794
1979,5,27,44020,0.03400057
1979,5,28,44021,0.02228686
1979,5,29,44022,-0.02683452
1979,5,30,44023,0.03461440
1979,5,31,44024,0.01553334
1979,6,1,44025,0.02365072
1979,6,2,44026,0.00391010
1979,6,3,44027,0.01403133
1979,6,4,44028,-0.02023165
1979,6,5,44029,-0.01958810
1979,6,6,44030,-0.04077231
1979,6,7,44031,-0.02760930
1979,6,8,44032,-0.01119300
1979,6,9,44033,-0.04367661
1979,6,10,44034,-0.03260480
1979,6,11,44035,-0.03597494
1979,6,12,44036,-0.03664767
1979,6,13,44037,0.00654894
1979,6,14,44038,0.04422943
1979,6,15,44039,0.07148251
1979,6,16,44040,0.04716250
1979,6,17,44041,0.02377348
1979,6,18,44042,0.01558444
1979,6,19,44043,0.01584383
1979,6,20,44044,0.02412027
1979,6,21,44045,0.01764263
1979,6,22,44046,-0.00762355
1979,6,23,44047,0.00498745
1979,6,24,44048,0.04707699
1979,6,25,44049,0.03502478
1979,6,26,44050,0.06988908
1979,6,27,44051,0.06984663
1979,6,28,44052,0.06844764
1979,6,29,44053,0.03836090
1979,6,30,44054,-0.02340632
1979,7,1,44055,-0.02626043
1979,7,2,44056,-0.02781985
1979,7,3,44057,-0.00575173
1979,7,4,44058,0.00212870
1979,7,5,44059,0.04207370
1979,7,6,44060,0.10190835
1979,7,7,44061,0.06525521
1979,7,8,44062,0.05032292
1979,7,9,44063,0.08476398
1979,7,10,44064,0.08505651
1979,7,11,44065,0.08009940
1979,7,12,44066,0.06475180
1979,7,13,44067,0.03868733
1979,7,14,44068,0.03365579
1979,7,15,44069,0.06161874
1979,7,16,44070,0.07308595
1979,7,17,44071,0.05500328
1979,7,18,44072,0.04345661
1979,7,19,44073,0.05820754
1979,7,20,44074,0.04724384
1979,7,21,44075,0.03678061
1979,7,22,44076,0.02108032
1979,7,23,44077,0.00042841
1979,7,24,44078,-0.02126534
1979,7,25,44079,-0.03669526
1979,7,26,44080,-0.00086782
1979,7,27,44081,-0.00971894
1979,7,28,44082,-0.04228546
1979,7,29,44083,-0.04914619
1979,7,30,44084,0.00127664
1979,7,31,44085,0.01921207
1979,8,1,44086,0.00866142
1979,8,2,44087,0.01167136
1979,8,3,44088,-0.00117934
1979,8,4,44089,-0.02888795
1979,8,5,44090,-0.01935618
1979,8,6,44091,-0.03141213
1979,8,7,44092,-0.04593858
1979,8,8,44093,-0.02352770
1979,8,9,44094,-0.00789029
1979,8,10,44095,0.00291615
1979,8,11,44096,-0.01411873
1979,8,12,44097,0.01964890
1979,8,13,44098,0.02149593
1979,8,14,44099,0.01725697
1979,8,15,44100,-0.02495054
1979,8,16,44101,-0.03163345
1979,8,17,44102,-0.04604331
1979,8,18,44103,-0.05928645
1979,8,19,44104,-0.03623610
1979,8,20,44105,0.00360300
1979,8,21,44106,0.01776936
1979,8,22,44107,0.00269191
1979,8,23,44108,-0.00570193
1979,8,24,44109,0.01366884
1979,8,25,44110,-0.02275201
1979,8,26,44111,0.00324272
1979,8,27,44112,-0.03174693
1979,8,28,44113,-0.05282419
1979,8,29,44114,0.01003809
1979,8,30,44115,0.00327197
1979,8,31,44116,-0.04335113
1979,9,1,44117,-0.02454794
1979,9,2,44118,-0.00566990
1979,9,3,44119,0.00436078
1979,9,4,44120,0.03035617
1979,9,5,44121,0.02348969
1979,9,6,44122,0.03935868
1979,9,7,44123,0.04077458
1979,9,8,44124,0.05723609
1979,9,9,44125,0.05580688
1979,9,10,44126,0.02892139
1979,9,11,44127,0.04086517
1979,9,12,44128,0.02877237
1979,9,13,44129,0.00535616
1979,9,14,44130,0.00945774
1979,9,15,44131,0.00904492
1979,9,16,44132,0.02228985
1979,9,17,44133,0.02659243
1979,9,18,44134,0.03649249
1979,9,19,44135,0.03031597
1979,9,20,44136,-0.01861664
1979,9,21,44137,-0.01300797
1979,9,22,44138,0.00297180
1979,9,23,44139,-0.03440967
1979,9,24,44140,-0.03714493
1979,9,25,44141,-0.03887557
1979,9,26,44142,-0.01338355
1979,9,27,44143,0.00012119
1979,9,28,44144,-0.01563019
1979,9,29,44145,-0.04329598
1979,9,30,44146,-0.02551491
1979,10,1,44147,0.00317060
1979,10,2,44148,-0.00600425
1979,10,3,44149,0.00134292
1979,10,4,44150,-0.00127515
1979,10,5,44151,0.00016603
1979,10,6,44152,0.02834394
1979,10,7,44153,0.01705313
1979,10,8,44154,0.01802301
1979,10,9,44155,0.01855168
1979,10,10,44156,0.06327311
1979,10,11,44157,0.04327797
1979,10,12,44158,0.02880241
1979,10,13,44159,0.03285947
1979,10,14,44160,0.02843248
1979,10,15,44161,0.02055171
1979,10,16,44162,0.01941495
1979,10,17,44163,0.04530155
1979,10,18,44164,0.06026875
1979,10,19,44165,0.02023816
1979,10,20,44166,0.01894908
1979,10,21,44167,0.03958334
1979,10,22,44168,0.00471135
1979,10,23,44169,-0.02486719
1979,10,24,44170,-0.05757754
1979,10,25,44171,-0.06070429
1979,10,26,44172,-0.04955517
1979,10,27,44173,-0.03782838
1979,10,28,44174,-0.03807725
1979,10,29,44175,-0.00608335
1979,10,30,44176,-0.00277733
1979,10,31,44177,-0.00122940
1979,11,1,44178,-0.04119399
1979,11,2,44179,-0.05039262
1979,11,3,44180,-0.08018739
1979,11,4,44181,-0.05268958
1979,11,5,44182,-0.01479691
1979,11,6,44183,-0.03961550
1979,11,7,44184,-0.03859980
1979,11,8,44185,-0.07868917
1979,11,9,44186,-0.02670031
1979,11,10,44187,-0.01740425
1979,11,11,44188,-0.01517943
1979,11,12,44189,-0.02806964
1979,11,13,44190,-0.04490025
1979,11,14,44191,-0.03013468
1979,11,15,44192,-0.00317371
1979,11,16,44193,-0.02567240
1979,11,17,44194,-0.02698867
1979,11,18,44195,-0.02414230
1979,11,19,44196,-0.00710143
1979,11,20,44197,-0.01784309
1979,11,21,44198,0.02745894
1979,11,22,44199,0.00071297
1979,11,23,44200,0.00542853
1979,11,24,44201,0.03598233
1979,11,25,44202,-0.00990963
1979,11,26,44203,0.00586135
1979,11,27,44204,-0.01314445
1979,11,28,44205,0.01607015
1979,11,29,44206,0.02204965
1979,11,30,44207,0.03827872
1979,12,1,44208,0.01246303
1979,12,2,44209,-0.02341907
1979,12,3,44210,-0.02377411
1979,12,4,44211,-0.03690560
1979,12,5,44212,-0.06337068
1979,12,6,44213,-0.07571079
1979,12,7,44214,-0.07776077
1979,12,8,44215,-0.05964700
1979,12,9,44216,-0.04101696
1979,12,10,44217,-0.06733327
1979,12,11,44218,-0.07708261
1979,12,12,44219,-0.08989788
1979,12,13,44220,-0.07354239
1979,12,14,44221,-0.04423553
1979,12,15,44222,-0.01542287
1979,12,16,44223,0.01143447
1979,12,17,44224,-0.01651872
1979,12,18,44225,-0.01266065
1979,12,19,44226,-0.01819996
1979,12,20,44227,0.02361949
1979,12,21,44228,-0.00345325
1979,12,22,44229,0.01861034
1979,12,23,44230,-0.03459199
1979,12,24,44231,-0.04324938
1979,12,25,44232,-0.03495451
1979,12,26,44233,-0.05478821
1979,12,27,44234,-0.03213892
1979,12,28,44235,-0.03530403
1979,12,29,44236,-0.03900202
1979,12,30,44237,-0.04769316
1979,12,31,44238,-0.06151293
1980,1,1,44239,-0.06053629
1980,1,2,44240,-0.06161249
1980,1,3,44241,-0.04899252
1980,1,4,44242,-0.03737472
1980,1,5,44243,-0.02762812
1980,1,6,44244,0.00227071
1980,1,7,44245,-0.00718322
1980,1,8,44246,-0.02037788
1980,1,9,44247,-0.04048776
1980,1,10,44248,-0.04451244
1980,1,11,44249,-0.08638518
1980,1,12,44250,-0.05024086
1980,1,13,44251,-0.05589774
1980,1,14,44252,-0.00167367
1980,1,15,44253,0.01004010
1980,1,16,44254,-0.01861523
1980,1,17,44255,-0.00830233
1980,1,18,44256,-0.00411313
1980,1,19,44257,-0.00364601
1980,1,20,44258,0.00454827
1980,1,21,44259,-0.01070227
1980,1,22,44260,-0.06458934
1980,1,23,44261,-0.08461281
1980,1,24,44262,-0.09418547
1980,1,25,44263,-0.11893569
1980,1,26,44264,-0.09798155
1980,1,27,44265,-0.06427595
1980,1,28,44266,-0.06150400
1980,1,29,44267,-0.09189204
1980,1,30,44268,-0.08004887
1980,1,31,44269,-0.04136042
1980,2,1,44270,-0.04242186
1980,2,2,44271,-0.04087300
1980,2,3,44272,-0.03375027
1980,2,4,44273,-0.03606864
1980,2,5,44274,-0.04995525
1980,2,6,44275,-0.06363479
1980,2,7,44276,-0.06098363
1980,2,8,44277,-0.10627573
1980,2,9,44278,-0.12864756
1980,2,10,44279,-0.08526847
1980,2,11,44280,-0.06429982
1980,2,12,44281,-0.09520371
1980,2,13,44282,-0.03571810
1980,2,14,44283,-0.00519878
1980,2,15,44284,-0.02469515
1980,2,16,44285,-0.03825033
1980,2,17,44286,-0.04192220
1980,2,18,44287,-0.06324722
1980,2,19,44288,-0.05866466
1980,2,20,44289,-0.04496269
1980,2,21,44290,-0.05069430
1980,2,22,44291,-0.06538105
1980,2,23,44292,-0.02745376
1980,2,24,44293,-0.06820775
1980,2,25,44294,-0.05056702
1980,2,26,44295,-0.06945853
1980,2,27,44296,-0.09355917
1980,2,28,44297,-0.04746380
1980,2,29,44298,-0.04153274
1980,3,1,44299,-0.08387103
1980,3,2,44300,-0.06891185
1980,3,3,44301,-0.04577968
1980,3,4,44302,-0.05349120
1980,3,5,44303,-0.05642651
1980,3,6,44304,-0.03118726
1980,3,7,44305,-0.02645133
1980,3,8,44306,-0.03295694
1980,3,9,44307,-0.05829245
1980,3,10,44308,-0.08665031
1980,3,11,44309,-0.08625394
1980,3,12,44310,-0.07707701
1980,3,13,44311,-0.02550319
1980,3,14,44312,0.00195491
1980,3,15,44313,-0.02820858
1980,3,16,44314,-0.03262631
1980,3,17,44315,-0.07248432
1980,3,18,44316,-0.04483037
1980,3,19,44317,-0.02078760
1980,3,20,44318,-0.03929399
1980,3,21,44319,0.00616311
1980,3,22,44320,0.02569941
1980,3,23,44321,-0.03070640
1980,3,24,44322,-0.03260556
1980,3,25,44323,-0.02613630
1980,3,26,44324,-0.04266253
1980,3,27,44325,-0.04352421
1980,3,28,44326,0.00959661
1980,3,29,44327,0.01894504
1980,3,30,44328,0.03261475
1980,3,31,44329,0.04952883
1980,4,1,44330,-0.02732702
1980,4,2,44331,-0.02616446
1980,4,3,44332,-0.01861465
1980,4,4,44333,-0.03818573
1980,4,5,44334,-0.07871056
1980,4,6,44335,-0.06056108
1980,4,7,44336,-0.06539956
1980,4,8,44337,-0.01771592
1980,4,9,44338,-0.03075350
1980,4,10,44339,-0.02233405
1980,4,11,44340,-0.06282042
1980,4,12,44341,-0.08369909
1980,4,13,44342,-0.07079080
1980,4,14,44343,-0.05011889
1980,4,15,44344,-0.09390198
1980,4,16,44345,-0.04702516
1980,4,17,44346,-0.07418332
1980,4,18,44347,-0.07116926
1980,4,19,44348,-0.02847170
1980,4,20,44349,0.01350641
1980,4,21,44350,-0.02008410
1980,4,22,44351,-0.07630606
1980,4,23,44352,-0.05167999
1980,4,24,44353,-0.02398726
1980,4,25,44354,-0.01571377
1980,4,26,44355,-0.00255795
1980,4,27,44356,-0.00217045
1980,4,28,44357,-0.00504160
1980,4,29,44358,-0.00253907
1980,4,30,44359,-0.02006243
1980,5,1,44360,-0.01701146
1980,5,2,44361,-0.01572800
1980,5,3,44362,0.02286318
1980,5,4,44363,0.03533029
1980,5,5,44364,-0.00493141
1980,5,6,44365,-0.00254778
1980,5,7,44366,0.02804515
1980,5,8,44367,0.06046601
1980,5,9,44368,0.05826826
1980,5,10,44369,-0.00401180
1980,5,11,44370,-0.00129806
1980,5,12,44371,-0.00797475
1980,5,13,44372,0.00763826
1980,5,14,44373,0.02810553
1980,5,15,44374,0.02649447
1980,5,16,44375,0.00712694
1980,5,17,44376,-0.01010099
1980,5,18,44377,0.00085747
1980,5,19,44378,-0.00180926
1980,5,20,44379,0.01119647
1980,5,21,44380,0.01411235
1980,5,22,44381,-0.02610478
1980,5,23,44382,-0.02779082
1980,5,24,44383,-0.02118118
1980,5,25,44384,-0.00968391
1980,5,26,44385,-0.03540935
1980,5,27,44386,-0.02884182
1980,5,28,44387,-0.02607910
1980,5,29,44388,-0.01056543
1980,5,30,44389,-0.00944294
1980,5,31,44390,0.00003201
1980,6,1,44391,-0.01396868
1980,6,2,44392,-0.04461024
1980,6,3,44393,-0.01018487
1980,6,4,44394,0.01118475
1980,6,5,44395,-0.01885053
1980,6,6,44396,0.00153089
1980,6,7,44397,0.01244528
1980,6,8,44398,-0.00956449
1980,6,9,44399,-0.06501464
1980,6,10,44400,-0.05485490
1980,6,11,44401,-0.02454473
1980,6,12,44402,-0.02175701
1980,6,13,44403,-0.02234480
1980,6,14,44404,-0.02922629
1980,6,15,44405,-0.02628243
1980,6,16,44406,0.01615783
1980,6,17,44407,0.01610622
1980,6,18,44408,0.01411067
1980,6,19,44409,0.03814454
1980,6,20,44410,0.05434779
1980,6,21,44411,0.07975388
1980,6,22,44412,0.05112293
1980,6,23,44413,-0.01003758
1980,6,24,44414,-0.01798582
1980,6,25,44415,-0.00048743
1980,6,26,44416,0.04976106
1980,6,27,44417,0.03323883
1980,6,28,44418,-0.02942175
1980,6,29,44419,-0.01688631
1980,6,30,44420,-0.01421335
1980,7,1,44421,0.01540991
1980,7,2,44422,0.02401040
1980,7,3,44423,0.02760228
1980,7,4,44424,-0.01626789
1980,7,5,44425,-0.01376546
1980,7,6,44426,0.02080366
1980,7,7,44427,0.02726170
1980,7,8,44428,0.02295902
1980,7,9,44429,0.01766655
1980,7,10,44430,0.03477544
1980,7,11,44431,0.00070147
1980,7,12,44432,-0.00986605
1980,7,13,44433,-0.00168341
1980,7,14,44434,-0.01320504
1980,7,15,44435,-0.02696878
1980,7,16,44436,-0.01329959
1980,7,17,44437,0.03324130
1980,7,18,44438,0.01540800
1980,7,19,44439,0.03283778
1980,7,20,44440,0.03574904
1980,7,21,44441,0.02748684
1980,7,22,44442,0.02773531
1980,7,23,44443,0.02914434
1980,7,24,44444,0.00647835
1980,7,25,44445,-0.01554400
1980,7,26,44446,0.00908123
1980,7,27,44447,0.00156500
1980,7,28,44448,0.00716193
1980,7,29,44449,-0.01293835
1980,7,30,44450,-0.00647106
1980,7,31,44451,0.00881274
1980,8,1,44452,0.00575764
1980,8,2,44453,-0.00216098
1980,8,3,44454,0.01495325
1980,8,4,44455,0.01785806
1980,8,5,44456,0.02920018
1980,8,6,44457,0.01938058
1980,8,7,44458,0.02595151
1980,8,8,44459,0.03236499
1980,8,9,44460,0.00572816
1980,8,10,44461,0.03415136
1980,8,11,44462,0.04260840
1980,8,12,44463,0.03460349
1980,8,13,44464,0.02081999
1980,8,14,44465,0.04624527
1980,8,15,44466,-0.00045351
1980,8,16,44467,-0.00449564
1980,8,17,44468,-0.00053977
1980,8,18,44469,0.02681726
1980,8,19,44470,0.05057157
1980,8,20,44471,0.03337874
1980,8,21,44472,0.01876794
1980,8,22,44473,0.01294912
1980,8,23,44474,0.00096968
1980,8,24,44475,0.02161407
1980,8,25,44476,0.05056069
1980,8,26,44477,0.04419962
1980,8,27,44478,0.02864025
1980,8,28,44479,0.06516868
1980,8,29,44480,0.06035648
1980,8,30,44481,0.07418638
1980,8,31,44482,0.08639446
1980,9,1,44483,0.07591966
1980,9,2,44484,0.05035713
1980,9,3,44485,0.01677110
1980,9,4,44486,0.03176315
1980,9,5,44487,0.04721706
1980,9,6,44488,0.03702631
1980,9,7,44489,-0.00061693
1980,9,8,44490,0.02250522
1980,9,9,44491,0.07166386
1980,9,10,44492,0.07476817
1980,9,11,44493,0.01390366
1980,9,12,44494,0.00378498
1980,9,13,44495,0.01706809
1980,9,14,44496,0.00072612
1980,9,15,44497,0.00184542
1980,9,16,44498,0.03757759
1980,9,17,44499,0.04250100
1980,9,18,44500,0.02954986
1980,9,19,44501,0.02144972
1980,9,20,44502,0.00001284
1980,9,21,44503,-0.04322264
1980,9,22,44504,-0.04533574
1980,9,23,44505,-0.01263256
1980,9,24,44506,0.00433430
1980,9,25,44507,0.05770125
1980,9,26,44508,0.06613665
1980,9,27,44509,0.01448536
1980,9,28,44510,0.04130081
1980,9,29,44511,0.00773914
1980,9,30,44512,0.02143962
1980,10,1,44513,0.02227364
1980,10,2,44514,0.01230529
1980,10,3,44515,0.00203456
1980,10,4,44516,-0.02695255
1980,10,5,44517,0.05165383
1980,10,6,44518,0.09339943
1980,10,7,44519,0.08111873
1980,10,8,44520,0.03621454
1980,10,9,44521,0.02055216
1980,10,10,44522,-0.01311861
1980,10,11,44523,-0.02563242
1980,10,12,44524,0.00347644
1980,10,13,44525,-0.00033211
1980,10,14,44526,0.01150074
1980,10,15,44527,0.05265820
1980,10,16,44528,0.04203158
1980,10,17,44529,0.01575750
1980,10,18,44530,0.00718087
1980,10,19,44531,0.01475472
1980,10,20,44532,-0.04734163
1980,10,21,44533,-0.04235536
1980,10,22,44534,-0.03201905
1980,10,23,44535,0.01126892
1980,10,24,44536,0.02586324
1980,10,25,44537,0.03834949
1980,10,26,44538,0.01767751
1980,10,27,44539,-0.01258035
1980,10,28,44540,-0.05712483
1980,10,29,44541,-0.03663240
1980,10,30,44542,-0.05387801
1980,10,31,44543,-0.06014093
1980,11,1,44544,-0.06509906
1980,11,2,44545,-0.03364870
1980,11,3,44546,-0.01493396
1980,11,4,44547,-0.02200724
1980,11,5,44548,-0.04270985
1980,11,6,44549,-0.05180189
1980,11,7,44550,-0.05938264
1980,11,8,44551,-0.04662785
1980,11,9,44552,-0.03384842
1980,11,10,44553,-0.02689394
1980,11,11,44554,-0.00517625
1980,11,12,44555,-0.05098784
1980,11,13,44556,-0.02632617
1980,11,14,44557,-0.00611754
1980,11,15,44558,-0.02245618
1980,11,16,44559,-0.02598299
1980,11,17,44560,-0.04233995
1980,11,18,44561,-0.04689008
1980,11,19,44562,-0.00882924
1980,11,20,44563,-0.01210939
1980,11,21,44564,-0.01929576
1980,11,22,44565,-0.00092463
1980,11,23,44566,-0.01683118
1980,11,24,44567,-0.07573639
1980,11,25,44568,-0.09771014
1980,11,26,44569,-0.05580674
1980,11,27,44570,-0.08198095
1980,11,28,44571,-0.05626505
1980,11,29,44572,-0.07041834
1980,11,30,44573,-0.06124381
1980,12,1,44574,-0.06729941
1980,12,2,44575,-0.02872376
1980,12,3,44576,-0.03175207
1980,12,4,44577,-0.01435072
1980,12,5,44578,-0.04332854
1980,12,6,44579,-0.00410475
1980,12,7,44580,-0.03494430
1980,12,8,44581,-0.02239039
1980,12,9,44582,-0.00227171
1980,12,10,44583,-0.03160592
1980,12,11,44584,-0.04927139
1980,12,12,44585,-0.03029807
1980,12,13,44586,-0.02934647
1980,12,14,44587,-0.02059260
1980,12,15,44588,-0.00908439
1980,12,16,44589,-0.02276163
1980,12,17,44590,-0.07753797
1980,12,18,44591,-0.04036511
1980,12,19,44592,-0.02527966
1980,12,20,44593,-0.02429985
1980,12,21,44594,-0.00221279
1980,12,22,44595,0.00407746
1980,12,23,44596,0.01558204
1980,12,24,44597,0.00361764
1980,12,25,44598,-0.00522393
1980,12,26,44599,-0.02600236
1980,12,27,44600,-0.04370398
1980,12,28,44601,-0.03058072
1980,12,29,44602,-0.03120156
1980,12,30,44603,-0.05975573
1980,12,31,44604,-0.04815627
1981,1,1,44605,-0.02549476
1981,1,2,44606,0.01793108
1981,1,3,44607,-0.01156436
1981,1,4,44608,-0.02760263
1981,1,5,44609,-0.04525918
1981,1,6,44610,-0.07765555
1981,1,7,44611,-0.07392880
1981,1,8,44612,-0.02995101
1981,1,9,44613,-0.01339253
1981,1,10,44614,0.01500902
1981,1,11,44615,-0.01038044
1981,1,12,44616,-0.01019345
1981,1,13,44617,0.02872713
1981,1,14,44618,0.01038659
1981,1,15,44619,0.02065962
1981,1,16,44620,0.05189626
1981,1,17,44621,-0.02834739
1981,1,18,44622,-0.03830142
1981,1,19,44623,-0.05265715
1981,1,20,44624,-0.02927662
1981,1,21,44625,-0.03128298
1981,1,22,44626,-0.02267458
1981,1,23,44627,-0.04336241
1981,1,24,44628,-0.03095844
1981,1,25,44629,-0.00584960
1981,1,26,44630,-0.01384431
1981,1,27,44631,-0.05372854
1981,1,28,44632,-0.05044365
1981,1,29,44633,-0.03576629
1981,1,30,44634,-0.03744683
1981,1,31,44635,-0.04101400
1981,2,1,44636,-0.04141750
1981,2,2,44637,-0.06906044
1981,2,3,44638,-0.01753156
1981,2,4,44639,-0.02543717
1981,2,5,44640,-0.03743322
1981,2,6,44641,-0.04136255
1981,2,7,44642,-0.01704862
1981,2,8,44643,-0.03479596
1981,2,9,44644,-0.03221423
1981,2,10,44645,-0.05013649
1981,2,11,44646,-0.03618838
1981,2,12,44647,-0.01064255
1981,2,13,44648,-0.01548044
1981,2,14,44649,0.00870715
1981,2,15,44650,-0.00709161
1981,2,16,44651,-0.02962004
1981,2,17,44652,-0.05538854
1981,2,18,44653,-0.05706431
1981,2,19,44654,-0.04948065
1981,2,20,44655,-0.05865860
1981,2,21,44656,-0.08320992
1981,2,22,44657,-0.08286995
1981,2,23,44658,-0.04416221
1981,2,24,44659,-0.07662454
1981,2,25,44660,-0.07427957
1981,2,26,44661,-0.04205231
1981,2,27,44662,-0.06016713
1981,2,28,44663,-0.05168218
1981,3,1,44664,-0.04423531
1981,3,2,44665,-0.06308015
1981,3,3,44666,-0.05498008
1981,3,4,44667,-0.02979405
1981,3,5,44668,-0.00797874
1981,3,6,44669,-0.00533714
1981,3,7,44670,0.01886115
1981,3,8,44671,0.01898050
1981,3,9,44672,0.02235358
1981,3,10,44673,-0.03432745
1981,3,11,44674,-0.03164379
1981,3,12,44675,-0.05669956
1981,3,13,44676,-0.04179898
1981,3,14,44677,-0.03089072
1981,3,15,44678,-0.05149058
1981,3,16,44679,-0.07741829
1981,3,17,44680,-0.05513926
1981,3,18,44681,-0.03390034
1981,3,19,44682,0.00739317
1981,3,20,44683,0.03887153
1981,3,21,44684,0.00528754
1981,3,22,44685,-0.01625780
1981,3,23,44686,0.00762880
1981,3,24,44687,0.01637351
1981,3,25,44688,0.00842319
1981,3,26,44689,-0.01318174
1981,3,27,44690,-0.03104102
1981,3,28,44691,-0.02555134
1981,3,29,44692,-0.01637281
1981,3,30,44693,0.00254899
1981,3,31,44694,-0.03579819
1981,4,1,44695,-0.06773663
1981,4,2,44696,-0.04289040
1981,4,3,44697,-0.05475558
1981,4,4,44698,-0.03476808
1981,4,5,44699,-0.01937789
1981,4,6,44700,-0.03657539
1981,4,7,44701,-0.02869321
1981,4,8,44702,-0.00939726
1981,4,9,44703,-0.02803089
1981,4,10,44704,-0.03891515
1981,4,11,44705,-0.01893994
1981,4,12,44706,0.01460807
1981,4,13,44707,0.08039310
1981,4,14,44708,0.04592971
1981,4,15,44709,0.05289663
1981,4,16,44710,0.04607813
1981,4,17,44711,0.10158461
1981,4,18,44712,0.09594179
1981,4,19,44713,0.04047026
1981,4,20,44714,0.01362722
1981,4,21,44715,-0.01440448
1981,4,22,44716,-0.00471146
1981,4,23,44717,0.01954331
