Year,Month,Day,MJD,AAM_ms
1993,8,4,49203,-0.33065201
1993,8,5,49204,-0.28839766
1993,8,6,49205,-0.27113902
1993,8,7,49206,-0.27990869
1993,8,8,49207,-0.31819248
1993,8,9,49208,-0.33296290
1993,8,10,49209,-0.36074356
1993,8,11,49210,-0.36391902
1993,8,12,49211,-0.40735913
1993,8,13,49212,-0.43347889
1993,8,14,49213,-0.40585518
1993,8,15,49214,-0.39986638
1993,8,16,49215,-0.41630049
1993,8,17,49216,-0.41157276
1993,8,18,49217,-0.40553392
1993,8,19,49218,-0.36188428
1993,8,20,49219,-0.29917284
1993,8,21,49220,-0.29059787
1993,8,22,49221,-0.27735803
1993,8,23,49222,-0.28162628
1993,8,24,49223,-0.27910765
1993,8,25,49224,-0.33620977
1993,8,26,49225,-0.38221111
1993,8,27,49226,-0.41619197
1993,8,28,49227,-0.41459123
1993,8,29,49228,-0.45334787
1993,8,30,49229,-0.44945872
1993,8,31,49230,-0.43933659
1993,9,1,49231,-0.38884511
1993,9,2,49232,-0.35071010
1993,9,3,49233,-0.31850338
1993,9,4,49234,-0.31022363
1993,9,5,49235,-0.30618972
1993,9,6,49236,-0.29660382
1993,9,7,49237,-0.30210248
1993,9,8,49238,-0.29038475
1993,9,9,49239,-0.27748619
1993,9,10,49240,-0.26486656
1993,9,11,49241,-0.24761465
1993,9,12,49242,-0.23916158
1993,9,13,49243,-0.20570508
1993,9,14,49244,-0.20240983
1993,9,15,49245,-0.17137232
1993,9,16,49246,-0.14844737
1993,9,17,49247,-0.14899547
1993,9,18,49248,-0.13588612
1993,9,19,49249,-0.12849197
1993,9,20,49250,-0.10932567
1993,9,21,49251,-0.09982071
1993,9,22,49252,-0.06757920
1993,9,23,49253,-0.03037184
1993,9,24,49254,-0.04247670
1993,9,25,49255,-0.03379702
1993,9,26,49256,-0.02931562
1993,9,27,49257,-0.00665165
1993,9,28,49258,-0.04216724
1993,9,29,49259,-0.07490393
1993,9,30,49260,-0.08632675
1993,10,1,49261,-0.10650278
1993,10,2,49262,-0.04797464
1993,10,3,49263,-0.05172612
1993,10,4,49264,-0.03540637
1993,10,5,49265,0.01104078
1993,10,6,49266,0.10723834
1993,10,7,49267,0.16549514
1993,10,8,49268,0.14839728
1993,10,9,49269,0.13563806
1993,10,10,49270,0.12871690
1993,10,11,49271,0.12489479
1993,10,12,49272,0.16753189
1993,10,13,49273,0.21654226
1993,10,14,49274,0.27111896
1993,10,15,49275,0.28141759
1993,10,16,49276,0.29377286
1993,10,17,49277,0.25612677
1993,10,18,49278,0.26491260
1993,10,19,49279,0.24103024
1993,10,20,49280,0.23021153
1993,10,21,49281,0.24922747
1993,10,22,49282,0.28024932
1993,10,23,49283,0.32457879
1993,10,24,49284,0.33910085
1993,10,25,49285,0.37429360
1993,10,26,49286,0.37224447
1993,10,27,49287,0.36377489
1993,10,28,49288,0.39342904
1993,10,29,49289,0.40142178
1993,10,30,49290,0.44987901
1993,10,31,49291,0.44250390
1993,11,1,49292,0.36816133
1993,11,2,49293,0.34613726
1993,11,3,49294,0.31849666
1993,11,4,49295,0.32372858
1993,11,5,49296,0.26515108
1993,11,6,49297,0.24831320
1993,11,7,49298,0.23486641
1993,11,8,49299,0.28838749
1993,11,9,49300,0.30752888
1993,11,10,49301,0.30723286
1993,11,11,49302,0.36657230
1993,11,12,49303,0.37399613
1993,11,13,49304,0.35915315
1993,11,14,49305,0.36649954
1993,11,15,49306,0.33212195
1993,11,16,49307,0.28688664
1993,11,17,49308,0.23691331
1993,11,18,49309,0.31155432
1993,11,19,49310,0.26714236
1993,11,20,49311,0.24407205
1993,11,21,49312,0.29043651
1993,11,22,49313,0.27110835
1993,11,23,49314,0.27126546
1993,11,24,49315,0.26814461
1993,11,25,49316,0.26421904
1993,11,26,49317,0.24858827
1993,11,27,49318,0.25425014
1993,11,28,49319,0.27865730
1993,11,29,49320,0.24473974
1993,11,30,49321,0.19154139
1993,12,1,49322,0.11784182
1993,12,2,49323,0.10679245
1993,12,3,49324,0.05856532
1993,12,4,49325,0.03710624
1993,12,5,49326,0.03874462
1993,12,6,49327,0.04081439
1993,12,7,49328,0.10414613
1993,12,8,49329,0.20851802
1993,12,9,49330,0.29627678
1993,12,10,49331,0.33350326
1993,12,11,49332,0.37247821
1993,12,12,49333,0.38398048
1993,12,13,49334,0.33900207
1993,12,14,49335,0.34147620
1993,12,15,49336,0.37991046
1993,12,16,49337,0.41579100
1993,12,17,49338,0.47793986
1993,12,18,49339,0.49303282
1993,12,19,49340,0.46075865
1993,12,20,49341,0.40046663
1993,12,21,49342,0.45055106
1993,12,22,49343,0.47299851
1993,12,23,49344,0.44246105
1993,12,24,49345,0.43205876
1993,12,25,49346,0.42212463
1993,12,26,49347,0.44076306
1993,12,27,49348,0.40706240
1993,12,28,49349,0.40522124
1993,12,29,49350,0.37510628
1993,12,30,49351,0.37390726
1993,12,31,49352,0.41172247
1994,1,1,49353,0.39107004
1994,1,2,49354,0.38114169
1994,1,3,49355,0.31101074
1994,1,4,49356,0.27723886
1994,1,5,49357,0.24936599
1994,1,6,49358,0.22730597
1994,1,7,49359,0.22600887
1994,1,8,49360,0.19421984
1994,1,9,49361,0.18595789
1994,1,10,49362,0.15781901
1994,1,11,49363,0.12421166
1994,1,12,49364,0.14536337
1994,1,13,49365,0.16255345
1994,1,14,49366,0.17891806
1994,1,15,49367,0.14737579
1994,1,16,49368,0.07378489
1994,1,17,49369,0.02705127
1994,1,18,49370,0.01070293
1994,1,19,49371,0.03568571
1994,1,20,49372,0.04626934
1994,1,21,49373,0.04298962
1994,1,22,49374,0.04624834
1994,1,23,49375,0.06565244
1994,1,24,49376,0.10815606
1994,1,25,49377,0.12709059
1994,1,26,49378,0.14015598
1994,1,27,49379,0.16858072
1994,1,28,49380,0.19842526
1994,1,29,49381,0.16163709
1994,1,30,49382,0.12795595
1994,1,31,49383,0.10623876
1994,2,1,49384,0.09779210
1994,2,2,49385,0.06700240
1994,2,3,49386,0.05907770
1994,2,4,49387,0.04630987
1994,2,5,49388,0.00367909
1994,2,6,49389,-0.03943039
1994,2,7,49390,-0.02605694
1994,2,8,49391,-0.01466837
1994,2,9,49392,-0.00620383
1994,2,10,49393,-0.01320420
1994,2,11,49394,-0.04236866
1994,2,12,49395,-0.05596731
1994,2,13,49396,-0.04050788
1994,2,14,49397,0.01720369
1994,2,15,49398,0.04564057
1994,2,16,49399,0.08265259
1994,2,17,49400,0.08434191
1994,2,18,49401,0.11198277
1994,2,19,49402,0.09766035
1994,2,20,49403,0.09947702
1994,2,21,49404,0.17187649
1994,2,22,49405,0.21411892
1994,2,23,49406,0.21189322
1994,2,24,49407,0.23257648
1994,2,25,49408,0.29574959
1994,2,26,49409,0.36285442
1994,2,27,49410,0.42595330
1994,2,28,49411,0.45322988
1994,3,1,49412,0.45286510
1994,3,2,49413,0.46572549
1994,3,3,49414,0.48176827
1994,3,4,49415,0.46543201
1994,3,5,49416,0.38959662
1994,3,6,49417,0.28849315
1994,3,7,49418,0.24567629
1994,3,8,49419,0.23496215
1994,3,9,49420,0.19963724
1994,3,10,49421,0.19397632
1994,3,11,49422,0.16220377
1994,3,12,49423,0.09546735
1994,3,13,49424,0.05675843
1994,3,14,49425,0.05153853
1994,3,15,49426,0.04862316
1994,3,16,49427,0.06404726
1994,3,17,49428,0.09292248
1994,3,18,49429,0.11232858
1994,3,19,49430,0.14273624
1994,3,20,49431,0.13474138
1994,3,21,49432,0.11361851
1994,3,22,49433,0.10828684
1994,3,23,49434,0.14520343
1994,3,24,49435,0.18021014
1994,3,25,49436,0.19741146
1994,3,26,49437,0.27522908
1994,3,27,49438,0.24845000
1994,3,28,49439,0.17934324
1994,3,29,49440,0.16339431
1994,3,30,49441,0.18566309
1994,3,31,49442,0.18551833
1994,4,1,49443,0.19994021
1994,4,2,49444,0.21079837
1994,4,3,49445,0.18257071
1994,4,4,49446,0.17004579
1994,4,5,49447,0.14238011
1994,4,6,49448,0.12072544
1994,4,7,49449,0.12794894
1994,4,8,49450,0.14265193
1994,4,9,49451,0.14558976
1994,4,10,49452,0.15498077
1994,4,11,49453,0.15532138
1994,4,12,49454,0.17223747
1994,4,13,49455,0.22602679
1994,4,14,49456,0.21441279
1994,4,15,49457,0.20981263
1994,4,16,49458,0.20919623
1994,4,17,49459,0.23287943
1994,4,18,49460,0.23407228
1994,4,19,49461,0.22383313
1994,4,20,49462,0.23261929
1994,4,21,49463,0.20948145
1994,4,22,49464,0.21727855
1994,4,23,49465,0.25246893
1994,4,24,49466,0.33619395
1994,4,25,49467,0.38891988
1994,4,26,49468,0.37996109
1994,4,27,49469,0.32527661
1994,4,28,49470,0.27474815
1994,4,29,49471,0.28649188
1994,4,30,49472,0.31347083
1994,5,1,49473,0.33290912
1994,5,2,49474,0.30741877
1994,5,3,49475,0.30155555
1994,5,4,49476,0.30224265
1994,5,5,49477,0.35201794
1994,5,6,49478,0.32954645
1994,5,7,49479,0.29394777
1994,5,8,49480,0.30417391
1994,5,9,49481,0.30808514
1994,5,10,49482,0.34698710
1994,5,11,49483,0.36492869
1994,5,12,49484,0.39064886
1994,5,13,49485,0.39694343
1994,5,14,49486,0.39364671
1994,5,15,49487,0.37376821
1994,5,16,49488,0.36049260
1994,5,17,49489,0.34729048
1994,5,18,49490,0.30113612
1994,5,19,49491,0.27142655
1994,5,20,49492,0.20589248
1994,5,21,49493,0.18037239
1994,5,22,49494,0.18708959
1994,5,23,49495,0.15959949
1994,5,24,49496,0.10793784
1994,5,25,49497,0.06968144
1994,5,26,49498,0.06771205
1994,5,27,49499,0.04086676
1994,5,28,49500,-0.03093501
1994,5,29,49501,-0.06815280
1994,5,30,49502,-0.10598453
1994,5,31,49503,-0.16499398
1994,6,1,49504,-0.15855277
1994,6,2,49505,-0.15381006
1994,6,3,49506,-0.16403072
1994,6,4,49507,-0.16925806
1994,6,5,49508,-0.16699463
1994,6,6,49509,-0.17339052
1994,6,7,49510,-0.17811858
1994,6,8,49511,-0.18853647
1994,6,9,49512,-0.17177908
1994,6,10,49513,-0.15174924
1994,6,11,49514,-0.14546140
1994,6,12,49515,-0.15321339
1994,6,13,49516,-0.16862974
1994,6,14,49517,-0.21390827
1994,6,15,49518,-0.22633372
1994,6,16,49519,-0.25226897
1994,6,17,49520,-0.28113941
1994,6,18,49521,-0.31692753
1994,6,19,49522,-0.35298788
1994,6,20,49523,-0.39038218
1994,6,21,49524,-0.46306067
1994,6,22,49525,-0.55516502
1994,6,23,49526,-0.57406360
1994,6,24,49527,-0.63678549
1994,6,25,49528,-0.70946230
1994,6,26,49529,-0.74460035
1994,6,27,49530,-0.77091649
1994,6,28,49531,-0.81362970
1994,6,29,49532,-0.81548217
1994,6,30,49533,-0.86503980
1994,7,1,49534,-0.89023787
1994,7,2,49535,-0.86267008
1994,7,3,49536,-0.81279589
1994,7,4,49537,-0.79868565
1994,7,5,49538,-0.76579912
1994,7,6,49539,-0.74939861
1994,7,7,49540,-0.74387172
1994,7,8,49541,-0.73208373
1994,7,9,49542,-0.66662801
1994,7,10,49543,-0.61070364
1994,7,11,49544,-0.59761607
1994,7,12,49545,-0.57892194
1994,7,13,49546,-0.58223502
1994,7,14,49547,-0.58254242
1994,7,15,49548,-0.57516462
1994,7,16,49549,-0.53395192
1994,7,17,49550,-0.49941807
1994,7,18,49551,-0.49947631
1994,7,19,49552,-0.53885697
1994,7,20,49553,-0.59298968
1994,7,21,49554,-0.63485305
1994,7,22,49555,-0.68152271
1994,7,23,49556,-0.69921225
1994,7,24,49557,-0.70446657
1994,7,25,49558,-0.73978900
1994,7,26,49559,-0.76347233
1994,7,27,49560,-0.75595560
1994,7,28,49561,-0.73699531
1994,7,29,49562,-0.69374667
1994,7,30,49563,-0.66488100
1994,7,31,49564,-0.62443528
1994,8,1,49565,-0.64345854
1994,8,2,49566,-0.68891854
1994,8,3,49567,-0.68261377
1994,8,4,49568,-0.62392644
1994,8,5,49569,-0.59417713
1994,8,6,49570,-0.63464232
1994,8,7,49571,-0.65094384
1994,8,8,49572,-0.69751738
1994,8,9,49573,-0.73032539
1994,8,10,49574,-0.81981509
1994,8,11,49575,-0.87297468
1994,8,12,49576,-0.84963696
1994,8,13,49577,-0.89590723
1994,8,14,49578,-0.90726906
1994,8,15,49579,-0.88786263
1994,8,16,49580,-0.86385362
1994,8,17,49581,-0.81159371
1994,8,18,49582,-0.78582912
1994,8,19,49583,-0.77364259
1994,8,20,49584,-0.75473093
1994,8,21,49585,-0.71124787
1994,8,22,49586,-0.69044048
1994,8,23,49587,-0.67822961
1994,8,24,49588,-0.65161028
1994,8,25,49589,-0.62616844
1994,8,26,49590,-0.60831885
1994,8,27,49591,-0.55931887
1994,8,28,49592,-0.53991807
1994,8,29,49593,-0.53129675
1994,8,30,49594,-0.54778049
1994,8,31,49595,-0.55475638
1994,9,1,49596,-0.52381845
1994,9,2,49597,-0.48765279
1994,9,3,49598,-0.46127084
1994,9,4,49599,-0.41905999
1994,9,5,49600,-0.37609037
1994,9,6,49601,-0.37552401
1994,9,7,49602,-0.32289133
1994,9,8,49603,-0.28799071
1994,9,9,49604,-0.23354615
1994,9,10,49605,-0.16935903
1994,9,11,49606,-0.11314095
1994,9,12,49607,-0.08113824
1994,9,13,49608,-0.06380227
1994,9,14,49609,-0.02882860
1994,9,15,49610,-0.03178681
1994,9,16,49611,-0.02655697
1994,9,17,49612,0.00199209
1994,9,18,49613,-0.01605099
1994,9,19,49614,-0.03207754
1994,9,20,49615,-0.04920096
1994,9,21,49616,-0.04922575
1994,9,22,49617,-0.04526446
1994,9,23,49618,-0.03822546
1994,9,24,49619,-0.05343737
1994,9,25,49620,-0.05268047
1994,9,26,49621,-0.07745360
1994,9,27,49622,-0.10352260
1994,9,28,49623,-0.10099809
1994,9,29,49624,-0.13620885
1994,9,30,49625,-0.14693965
1994,10,1,49626,-0.12958114
1994,10,2,49627,-0.11936325
1994,10,3,49628,-0.12954212
1994,10,4,49629,-0.10782388
1994,10,5,49630,-0.05871168
1994,10,6,49631,-0.03973738
1994,10,7,49632,-0.02671180
1994,10,8,49633,-0.03614002
1994,10,9,49634,0.00438715
1994,10,10,49635,0.05310226
1994,10,11,49636,0.07120625
1994,10,12,49637,0.07696216
1994,10,13,49638,0.04460175
1994,10,14,49639,0.03499931
1994,10,15,49640,0.06521689
1994,10,16,49641,0.03785105
1994,10,17,49642,-0.01063550
1994,10,18,49643,-0.03938267
1994,10,19,49644,-0.07678867
1994,10,20,49645,-0.01705346
1994,10,21,49646,-0.02427907
1994,10,22,49647,-0.03502319
1994,10,23,49648,-0.01325327
1994,10,24,49649,0.05859652
1994,10,25,49650,0.08684896
1994,10,26,49651,0.13943035
1994,10,27,49652,0.17751892
1994,10,28,49653,0.17392151
1994,10,29,49654,0.16164430
1994,10,30,49655,0.17470433
1994,10,31,49656,0.13334120
1994,11,1,49657,0.16297205
1994,11,2,49658,0.21504313
1994,11,3,49659,0.23731322
1994,11,4,49660,0.19754706
1994,11,5,49661,0.14073449
1994,11,6,49662,0.12307971
1994,11,7,49663,0.15877008
1994,11,8,49664,0.11330920
1994,11,9,49665,0.09242525
1994,11,10,49666,0.10133388
1994,11,11,49667,0.11419979
1994,11,12,49668,0.14937793
1994,11,13,49669,0.18199440
1994,11,14,49670,0.18888899
1994,11,15,49671,0.19289288
1994,11,16,49672,0.24832332
1994,11,17,49673,0.29366942
1994,11,18,49674,0.32708987
1994,11,19,49675,0.35592304
1994,11,20,49676,0.31941093
1994,11,21,49677,0.30042957
1994,11,22,49678,0.31522822
1994,11,23,49679,0.34376327
1994,11,24,49680,0.37549896
1994,11,25,49681,0.44408347
1994,11,26,49682,0.43478707
1994,11,27,49683,0.38772337
1994,11,28,49684,0.29741075
1994,11,29,49685,0.23550530
1994,11,30,49686,0.23832114
1994,12,1,49687,0.27299681
1994,12,2,49688,0.30755761
1994,12,3,49689,0.29013884
1994,12,4,49690,0.25968950
1994,12,5,49691,0.24599147
1994,12,6,49692,0.24124284
1994,12,7,49693,0.23235683
1994,12,8,49694,0.23598740
1994,12,9,49695,0.19947431
1994,12,10,49696,0.19604441
1994,12,11,49697,0.25870020
1994,12,12,49698,0.35274927
1994,12,13,49699,0.39116514
1994,12,14,49700,0.44434376
1994,12,15,49701,0.46528195
1994,12,16,49702,0.49004798
1994,12,17,49703,0.56634812
1994,12,18,49704,0.62699086
1994,12,19,49705,0.70045201
1994,12,20,49706,0.72694227
1994,12,21,49707,0.75426801
1994,12,22,49708,0.76379349
1994,12,23,49709,0.75926783
1994,12,24,49710,0.77041616
1994,12,25,49711,0.75652774
1994,12,26,49712,0.72532773
1994,12,27,49713,0.67799492
1994,12,28,49714,0.63625809
1994,12,29,49715,0.60988444
1994,12,30,49716,0.62144080
1994,12,31,49717,0.63960691
1995,1,1,49718,0.65420461
1995,1,2,49719,0.65794298
1995,1,3,49720,0.68971110
1995,1,4,49721,0.71239160
1995,1,5,49722,0.69759275
1995,1,6,49723,0.68449392
1995,1,7,49724,0.59524126
1995,1,8,49725,0.52825756
1995,1,9,49726,0.47958315
1995,1,10,49727,0.45038199
1995,1,11,49728,0.41673892
1995,1,12,49729,0.40658275
1995,1,13,49730,0.36994855
1995,1,14,49731,0.34190155
1995,1,15,49732,0.37335268
1995,1,16,49733,0.37287034
1995,1,17,49734,0.32117694
1995,1,18,49735,0.31231570
1995,1,19,49736,0.32103644
1995,1,20,49737,0.34629779
1995,1,21,49738,0.35923313
1995,1,22,49739,0.35030993
1995,1,23,49740,0.37233681
1995,1,24,49741,0.43576513
1995,1,25,49742,0.51669035
1995,1,26,49743,0.57869597
1995,1,27,49744,0.58447187
1995,1,28,49745,0.53965696
1995,1,29,49746,0.54037537
1995,1,30,49747,0.51909711
1995,1,31,49748,0.47089860
1995,2,1,49749,0.45470496
1995,2,2,49750,0.41914421
1995,2,3,49751,0.41553375
1995,2,4,49752,0.44120868
1995,2,5,49753,0.46523600
1995,2,6,49754,0.46914988
1995,2,7,49755,0.44621836
1995,2,8,49756,0.40498770
1995,2,9,49757,0.36335283
1995,2,10,49758,0.33286110
1995,2,11,49759,0.28458334
1995,2,12,49760,0.27016195
1995,2,13,49761,0.26957879
1995,2,14,49762,0.29567163
1995,2,15,49763,0.28868620
1995,2,16,49764,0.26587819
1995,2,17,49765,0.26278954
1995,2,18,49766,0.24632048
1995,2,19,49767,0.21368709
1995,2,20,49768,0.23902966
1995,2,21,49769,0.26383974
1995,2,22,49770,0.26182483
1995,2,23,49771,0.26938022
1995,2,24,49772,0.28543234
1995,2,25,49773,0.32739019
1995,2,26,49774,0.37199347
1995,2,27,49775,0.35577624
1995,2,28,49776,0.31767946
1995,3,1,49777,0.32645420
1995,3,2,49778,0.37281446
1995,3,3,49779,0.43589793
1995,3,4,49780,0.51531412
1995,3,5,49781,0.54940249
1995,3,6,49782,0.55472481
1995,3,7,49783,0.54250175
1995,3,8,49784,0.54818287
1995,3,9,49785,0.57222135
1995,3,10,49786,0.63059021
1995,3,11,49787,0.67471019
1995,3,12,49788,0.69714764
1995,3,13,49789,0.60920847
1995,3,14,49790,0.55883995
1995,3,15,49791,0.52903655
1995,3,16,49792,0.51401533
1995,3,17,49793,0.49915834
1995,3,18,49794,0.51595533
1995,3,19,49795,0.49912974
1995,3,20,49796,0.44111689
1995,3,21,49797,0.40934075
1995,3,22,49798,0.39035833
1995,3,23,49799,0.32139524
1995,3,24,49800,0.33277496
1995,3,25,49801,0.34538395
1995,3,26,49802,0.34514220
1995,3,27,49803,0.29944426
1995,3,28,49804,0.32564753
1995,3,29,49805,0.35283654
1995,3,30,49806,0.36995569
1995,3,31,49807,0.41015052
1995,4,1,49808,0.41239132
1995,4,2,49809,0.45823296
1995,4,3,49810,0.47846477
1995,4,4,49811,0.46330733
1995,4,5,49812,0.45796460
1995,4,6,49813,0.51127905
1995,4,7,49814,0.58988491
1995,4,8,49815,0.59526817
1995,4,9,49816,0.54183155
1995,4,10,49817,0.46333617
1995,4,11,49818,0.46094755
1995,4,12,49819,0.49147454
1995,4,13,49820,0.49714271
1995,4,14,49821,0.48691018
1995,4,15,49822,0.44588553
1995,4,16,49823,0.44178759
1995,4,17,49824,0.49888073
1995,4,18,49825,0.55278324
1995,4,19,49826,0.52288572
1995,4,20,49827,0.48698694
1995,4,21,49828,0.43538823
1995,4,22,49829,0.43769810
1995,4,23,49830,0.44645896
1995,4,24,49831,0.44890377
1995,4,25,49832,0.49795877
1995,4,26,49833,0.51372614
1995,4,27,49834,0.50754477
1995,4,28,49835,0.51659417
1995,4,29,49836,0.52446122
1995,4,30,49837,0.53140191
1995,5,1,49838,0.50370342
1995,5,2,49839,0.55030655
1995,5,3,49840,0.59698403
1995,5,4,49841,0.64938742
1995,5,5,49842,0.66274507
1995,5,6,49843,0.61604690
1995,5,7,49844,0.58246074
1995,5,8,49845,0.57631136
1995,5,9,49846,0.59469453
1995,5,10,49847,0.61549089
1995,5,11,49848,0.59379967
1995,5,12,49849,0.59401970
1995,5,13,49850,0.55171956
1995,5,14,49851,0.53672958
1995,5,15,49852,0.55816098
1995,5,16,49853,0.56349304
1995,5,17,49854,0.52232205
1995,5,18,49855,0.45063576
1995,5,19,49856,0.42960639
1995,5,20,49857,0.37781604
1995,5,21,49858,0.34676800
1995,5,22,49859,0.26395942
1995,5,23,49860,0.20126343
1995,5,24,49861,0.18811340
1995,5,25,49862,0.17764643
1995,5,26,49863,0.21051169
1995,5,27,49864,0.22982658
1995,5,28,49865,0.22768983
1995,5,29,49866,0.29003632
1995,5,30,49867,0.32350986
1995,5,31,49868,0.33023090
1995,6,1,49869,0.36563886
1995,6,2,49870,0.38451729
1995,6,3,49871,0.39637418
1995,6,4,49872,0.41994403
1995,6,5,49873,0.40464375
1995,6,6,49874,0.34433268
1995,6,7,49875,0.28795327
1995,6,8,49876,0.25821954
1995,6,9,49877,0.21726885
1995,6,10,49878,0.18478774
1995,6,11,49879,0.14734689
1995,6,12,49880,0.12302352
1995,6,13,49881,0.13099828
1995,6,14,49882,0.17011606
1995,6,15,49883,0.14597170
1995,6,16,49884,0.09032025
1995,6,17,49885,0.05700763
1995,6,18,49886,0.06778664
1995,6,19,49887,0.06042937
1995,6,20,49888,0.05712384
1995,6,21,49889,0.03009579
1995,6,22,49890,-0.00871700
1995,6,23,49891,-0.03415522
1995,6,24,49892,-0.14843921
1995,6,25,49893,-0.23190539
1995,6,26,49894,-0.22778141
1995,6,27,49895,-0.26964642
1995,6,28,49896,-0.33667433
1995,6,29,49897,-0.33879692
1995,6,30,49898,-0.32174701
1995,7,1,49899,-0.34390027
1995,7,2,49900,-0.32577820
1995,7,3,49901,-0.33042833
1995,7,4,49902,-0.31941152
1995,7,5,49903,-0.35162674
1995,7,6,49904,-0.43516828
1995,7,7,49905,-0.46050806
1995,7,8,49906,-0.45283260
1995,7,9,49907,-0.42514613
1995,7,10,49908,-0.41387779
1995,7,11,49909,-0.42583982
1995,7,12,49910,-0.43446145
1995,7,13,49911,-0.49379241
1995,7,14,49912,-0.48952474
1995,7,15,49913,-0.50100011
1995,7,16,49914,-0.51798414
1995,7,17,49915,-0.54841815
1995,7,18,49916,-0.57205698
1995,7,19,49917,-0.57674294
1995,7,20,49918,-0.59609988
1995,7,21,49919,-0.61326647
1995,7,22,49920,-0.63344234
1995,7,23,49921,-0.68860099
1995,7,24,49922,-0.72172260
1995,7,25,49923,-0.75989821
1995,7,26,49924,-0.76564037
1995,7,27,49925,-0.77358162
1995,7,28,49926,-0.79900475
1995,7,29,49927,-0.81699883
1995,7,30,49928,-0.85331506
1995,7,31,49929,-0.81628676
1995,8,1,49930,-0.77346977
1995,8,2,49931,-0.74060944
1995,8,3,49932,-0.74393332
1995,8,4,49933,-0.74565835
1995,8,5,49934,-0.75573412
1995,8,6,49935,-0.70406795
1995,8,7,49936,-0.68592023
1995,8,8,49937,-0.63525087
1995,8,9,49938,-0.60232401
1995,8,10,49939,-0.62742446
